Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,LF_Main,TF_Main,Syntax_Main,VolScore_Main,SubVerb,LF_Sub,Morpheme,Property,Condition,Condition_Exp
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,17,18,0,conseguir,129144,0,Canonical,,atar,15876,Mood,Subjunctive,D,[–F/–F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,3,21,0,permitir,935997,0,Canonical,,enviar,766523,Mood,Subjunctive,A,[+F/+F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,13,23,1,valorar,113028,1,Canonical,,quedar,947469,Mood,Subjunctive,C,[–F/+F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,8,26,1,permitir,935997,0,Canonical,,viajar,78141,Mood,Subjunctive,B,[+F/–F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,18,28,1,desear,148807,1,Canonical,,robar,28182,Mood,Subjunctive,D,[–F/–F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,4,31,1,querer,1263949,0,Canonical,,tratar,590952,Mood,Subjunctive,A,[+F/+F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,14,33,1,ordenar,65158,1,Canonical,,tratar,590952,Mood,Subjunctive,C,[–F/+F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,9,36,1,necesitar,593469,1,Canonical,,prestar,73724,Mood,Subjunctive,B,[+F/–F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,19,38,1,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,5,41,1,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,15,43,1,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,10,46,1,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,20,48,1,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,20,3,1,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,10,5,1,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,15,8,1,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,5,10,0,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,19,13,0,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,9,15,1,necesitar,593469,1,Canonical,,prestar,73724,Mood,Subjunctive,B,[+F/–F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,14,18,1,ordenar,65158,1,Canonical,,tratar,590952,Mood,Subjunctive,C,[–F/+F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,4,20,1,querer,1263949,0,Canonical,,tratar,590952,Mood,Subjunctive,A,[+F/+F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,18,23,0,desear,148807,1,Canonical,,robar,28182,Mood,Subjunctive,D,[–F/–F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,8,25,1,permitir,935997,0,Canonical,,viajar,78141,Mood,Subjunctive,B,[+F/–F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,13,28,0,valorar,113028,1,Canonical,,quedar,947469,Mood,Subjunctive,C,[–F/+F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,3,30,0,permitir,935997,0,Canonical,,enviar,766523,Mood,Subjunctive,A,[+F/+F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,17,33,1,conseguir,129144,0,Canonical,,atar,15876,Mood,Subjunctive,D,[–F/–F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,7,35,1,pedir,432187,0,Canonical,,bailar,29935,Mood,Subjunctive,B,[+F/–F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,12,38,1,sugerir,88224,0,Canonical,,dejar,696519,Mood,Subjunctive,C,[–F/+F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,2,40,1,pedir,432187,0,Canonical,,quedar,947469,Mood,Subjunctive,A,[+F/+F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,16,43,1,sugerir,88224,0,Canonical,,viajar,78141,Mood,Subjunctive,D,[–F/–F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,6,45,1,querer,1263949,0,Canonical,,robar,28182,Mood,Subjunctive,B,[+F/–F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,11,48,1,desear,148807,1,Canonical,,tomar,506707,Mood,Subjunctive,C,[–F/+F]
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,1,50,1,esperar,1409514,1,Canonical,,dejar,696519,Mood,Subjunctive,A,[+F/+F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,20,3,0,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,10,5,0,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,15,8,0,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,5,10,0,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,19,13,0,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,9,15,0,necesitar,593469,1,Canonical,,prestar,73724,Mood,Subjunctive,B,[+F/–F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,14,18,0,ordenar,65158,1,Canonical,,tratar,590952,Mood,Subjunctive,C,[–F/+F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,4,20,0,querer,1263949,0,Canonical,,tratar,590952,Mood,Subjunctive,A,[+F/+F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,18,23,0,desear,148807,1,Canonical,,robar,28182,Mood,Subjunctive,D,[–F/–F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,8,25,0,permitir,935997,0,Canonical,,viajar,78141,Mood,Subjunctive,B,[+F/–F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,13,28,1,valorar,113028,1,Canonical,,quedar,947469,Mood,Subjunctive,C,[–F/+F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,3,30,0,permitir,935997,0,Canonical,,enviar,766523,Mood,Subjunctive,A,[+F/+F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,17,33,0,conseguir,129144,0,Canonical,,atar,15876,Mood,Subjunctive,D,[–F/–F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,7,35,1,pedir,432187,0,Canonical,,bailar,29935,Mood,Subjunctive,B,[+F/–F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,12,38,0,sugerir,88224,0,Canonical,,dejar,696519,Mood,Subjunctive,C,[–F/+F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,2,40,0,pedir,432187,0,Canonical,,quedar,947469,Mood,Subjunctive,A,[+F/+F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,16,43,0,sugerir,88224,0,Canonical,,viajar,78141,Mood,Subjunctive,D,[–F/–F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,6,45,1,querer,1263949,0,Canonical,,robar,28182,Mood,Subjunctive,B,[+F/–F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,11,48,0,desear,148807,1,Canonical,,tomar,506707,Mood,Subjunctive,C,[–F/+F]
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,35,13,13,B,1,50,1,esperar,1409514,1,Canonical,,dejar,696519,Mood,Subjunctive,A,[+F/+F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,1,1,1,esperar,1409514,1,Canonical,,dejar,696519,Mood,Subjunctive,A,[+F/+F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,11,3,1,desear,148807,1,Canonical,,tomar,506707,Mood,Subjunctive,C,[–F/+F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,6,6,1,querer,1263949,0,Canonical,,robar,28182,Mood,Subjunctive,B,[+F/–F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,16,8,1,sugerir,88224,0,Canonical,,viajar,78141,Mood,Subjunctive,D,[–F/–F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,2,11,1,pedir,432187,0,Canonical,,quedar,947469,Mood,Subjunctive,A,[+F/+F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,12,13,1,sugerir,88224,0,Canonical,,dejar,696519,Mood,Subjunctive,C,[–F/+F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,7,16,1,pedir,432187,0,Canonical,,bailar,29935,Mood,Subjunctive,B,[+F/–F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,17,18,1,conseguir,129144,0,Canonical,,atar,15876,Mood,Subjunctive,D,[–F/–F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,3,21,1,permitir,935997,0,Canonical,,enviar,766523,Mood,Subjunctive,A,[+F/+F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,13,23,0,valorar,113028,1,Canonical,,quedar,947469,Mood,Subjunctive,C,[–F/+F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,8,26,1,permitir,935997,0,Canonical,,viajar,78141,Mood,Subjunctive,B,[+F/–F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,18,28,1,desear,148807,1,Canonical,,robar,28182,Mood,Subjunctive,D,[–F/–F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,4,31,1,querer,1263949,0,Canonical,,tratar,590952,Mood,Subjunctive,A,[+F/+F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,14,33,1,ordenar,65158,1,Canonical,,tratar,590952,Mood,Subjunctive,C,[–F/+F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,9,36,1,necesitar,593469,1,Canonical,,prestar,73724,Mood,Subjunctive,B,[+F/–F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,19,38,1,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,5,41,1,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,15,43,1,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,10,46,1,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
SBC01,14,Male,Comparison,,29,0,,26,40,7,47,21,21,A,20,48,1,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,20,3,1,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,10,5,1,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,15,8,1,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,5,10,1,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,19,13,1,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,9,15,1,necesitar,593469,1,Canonical,,prestar,73724,Mood,Subjunctive,B,[+F/–F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,14,18,1,ordenar,65158,1,Canonical,,tratar,590952,Mood,Subjunctive,C,[–F/+F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,4,20,1,querer,1263949,0,Canonical,,tratar,590952,Mood,Subjunctive,A,[+F/+F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,18,23,1,desear,148807,1,Canonical,,robar,28182,Mood,Subjunctive,D,[–F/–F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,8,25,1,permitir,935997,0,Canonical,,viajar,78141,Mood,Subjunctive,B,[+F/–F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,13,28,1,valorar,113028,1,Canonical,,quedar,947469,Mood,Subjunctive,C,[–F/+F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,3,30,1,permitir,935997,0,Canonical,,enviar,766523,Mood,Subjunctive,A,[+F/+F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,17,33,1,conseguir,129144,0,Canonical,,atar,15876,Mood,Subjunctive,D,[–F/–F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,7,35,1,pedir,432187,0,Canonical,,bailar,29935,Mood,Subjunctive,B,[+F/–F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,12,38,1,sugerir,88224,0,Canonical,,dejar,696519,Mood,Subjunctive,C,[–F/+F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,2,40,1,pedir,432187,0,Canonical,,quedar,947469,Mood,Subjunctive,A,[+F/+F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,16,43,1,sugerir,88224,0,Canonical,,viajar,78141,Mood,Subjunctive,D,[–F/–F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,6,45,1,querer,1263949,0,Canonical,,robar,28182,Mood,Subjunctive,B,[+F/–F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,11,48,1,desear,148807,1,Canonical,,tomar,506707,Mood,Subjunctive,C,[–F/+F]
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,1,50,1,esperar,1409514,1,Canonical,,dejar,696519,Mood,Subjunctive,A,[+F/+F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,20,3,1,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,10,5,1,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,15,8,1,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,5,10,1,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,19,13,1,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,9,15,1,necesitar,593469,1,Canonical,,prestar,73724,Mood,Subjunctive,B,[+F/–F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,14,18,1,ordenar,65158,1,Canonical,,tratar,590952,Mood,Subjunctive,C,[–F/+F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,4,20,1,querer,1263949,0,Canonical,,tratar,590952,Mood,Subjunctive,A,[+F/+F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,18,23,1,desear,148807,1,Canonical,,robar,28182,Mood,Subjunctive,D,[–F/–F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,8,25,1,permitir,935997,0,Canonical,,viajar,78141,Mood,Subjunctive,B,[+F/–F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,13,28,1,valorar,113028,1,Canonical,,quedar,947469,Mood,Subjunctive,C,[–F/+F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,3,30,1,permitir,935997,0,Canonical,,enviar,766523,Mood,Subjunctive,A,[+F/+F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,17,33,1,conseguir,129144,0,Canonical,,atar,15876,Mood,Subjunctive,D,[–F/–F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,7,35,1,pedir,432187,0,Canonical,,bailar,29935,Mood,Subjunctive,B,[+F/–F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,12,38,1,sugerir,88224,0,Canonical,,dejar,696519,Mood,Subjunctive,C,[–F/+F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,2,40,1,pedir,432187,0,Canonical,,quedar,947469,Mood,Subjunctive,A,[+F/+F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,16,43,1,sugerir,88224,0,Canonical,,viajar,78141,Mood,Subjunctive,D,[–F/–F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,6,45,1,querer,1263949,0,Canonical,,robar,28182,Mood,Subjunctive,B,[+F/–F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,11,48,1,desear,148807,1,Canonical,,tomar,506707,Mood,Subjunctive,C,[–F/+F]
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,1,50,1,esperar,1409514,1,Canonical,,dejar,696519,Mood,Subjunctive,A,[+F/+F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,1,1,1,esperar,1409514,1,Canonical,,dejar,696519,Mood,Subjunctive,A,[+F/+F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,11,3,1,desear,148807,1,Canonical,,tomar,506707,Mood,Subjunctive,C,[–F/+F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,6,6,1,querer,1263949,0,Canonical,,robar,28182,Mood,Subjunctive,B,[+F/–F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,16,8,1,sugerir,88224,0,Canonical,,viajar,78141,Mood,Subjunctive,D,[–F/–F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,2,11,1,pedir,432187,0,Canonical,,quedar,947469,Mood,Subjunctive,A,[+F/+F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,12,13,1,sugerir,88224,0,Canonical,,dejar,696519,Mood,Subjunctive,C,[–F/+F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,7,16,1,pedir,432187,0,Canonical,,bailar,29935,Mood,Subjunctive,B,[+F/–F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,17,18,1,conseguir,129144,0,Canonical,,atar,15876,Mood,Subjunctive,D,[–F/–F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,3,21,1,permitir,935997,0,Canonical,,enviar,766523,Mood,Subjunctive,A,[+F/+F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,13,23,1,valorar,113028,1,Canonical,,quedar,947469,Mood,Subjunctive,C,[–F/+F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,8,26,1,permitir,935997,0,Canonical,,viajar,78141,Mood,Subjunctive,B,[+F/–F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,18,28,1,desear,148807,1,Canonical,,robar,28182,Mood,Subjunctive,D,[–F/–F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,4,31,1,querer,1263949,0,Canonical,,tratar,590952,Mood,Subjunctive,A,[+F/+F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,14,33,1,ordenar,65158,1,Canonical,,tratar,590952,Mood,Subjunctive,C,[–F/+F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,9,36,1,necesitar,593469,1,Canonical,,prestar,73724,Mood,Subjunctive,B,[+F/–F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,19,38,1,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,5,41,1,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,15,43,1,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,10,46,1,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
SBC04,5,Female,Comparison,,30,0,10,2,40,10,50,25,23,A,20,48,1,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,20,3,1,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,10,5,1,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,15,8,1,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,5,10,1,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,19,13,1,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,9,15,1,necesitar,593469,1,Canonical,,prestar,73724,Mood,Subjunctive,B,[+F/–F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,14,18,1,ordenar,65158,1,Canonical,,tratar,590952,Mood,Subjunctive,C,[–F/+F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,4,20,1,querer,1263949,0,Canonical,,tratar,590952,Mood,Subjunctive,A,[+F/+F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,18,23,1,desear,148807,1,Canonical,,robar,28182,Mood,Subjunctive,D,[–F/–F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,8,25,1,permitir,935997,0,Canonical,,viajar,78141,Mood,Subjunctive,B,[+F/–F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,13,28,1,valorar,113028,1,Canonical,,quedar,947469,Mood,Subjunctive,C,[–F/+F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,3,30,1,permitir,935997,0,Canonical,,enviar,766523,Mood,Subjunctive,A,[+F/+F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,17,33,1,conseguir,129144,0,Canonical,,atar,15876,Mood,Subjunctive,D,[–F/–F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,7,35,1,pedir,432187,0,Canonical,,bailar,29935,Mood,Subjunctive,B,[+F/–F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,12,38,1,sugerir,88224,0,Canonical,,dejar,696519,Mood,Subjunctive,C,[–F/+F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,2,40,1,pedir,432187,0,Canonical,,quedar,947469,Mood,Subjunctive,A,[+F/+F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,16,43,1,sugerir,88224,0,Canonical,,viajar,78141,Mood,Subjunctive,D,[–F/–F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,6,45,1,querer,1263949,0,Canonical,,robar,28182,Mood,Subjunctive,B,[+F/–F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,11,48,1,desear,148807,1,Canonical,,tomar,506707,Mood,Subjunctive,C,[–F/+F]
SBC05,13,Female,Comparison,,41,0,39,39,40,10,45,8,24,B,1,50,1,esperar,1409514,1,Canonical,,dejar,696519,Mood,Subjunctive,A,[+F/+F]
SBC06,15,Female,Comparison,,34,0,12,12,40,8,46,18,18,B,20,3,1,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
SBC06,15,Female,Comparison,,34,0,12,12,40,8,46,18,18,B,10,5,1,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
SBC06,15,Female,Comparison,,34,0,12,12,40,8,46,18,18,B,15,8,1,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
SBC06,15,Female,Comparison,,34,0,12,12,40,8,46,18,18,B,5,10,1,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
SBC06,15,Female,Comparison,,34,0,12,12,40,8,46,18,18,B,19,13,1,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
