Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Group_No,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Condition,Verb_Condition,FofA,Token_Differential,FofA_Std,AoA_ENG_Std,DELE_Std,Token_Lemma_Std,Token_Differential_Std,Token_Pret_Std,LOR_Std
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,24,32,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,38,-5228,1.379009706956422,1.9496802653858156,0.6634718499768874,-0.6431588234360729,-0.3177299132392802,-0.6306969878428078,-0.49461092180590466
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,34,35,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,38,9386,1.379009706956422,1.9496802653858156,0.6634718499768874,-0.6403819851008871,-0.29673416859009377,-0.6397571155397319,-0.49461092180590466
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,29,37,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,38,-264072,1.379009706956422,1.9496802653858156,0.6634718499768874,1.4397108575911717,-0.6896077377893015,2.415239793204377,-0.49461092180590466
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,39,40,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,38,37118,1.379009706956422,1.9496802653858156,0.6634718499768874,-0.5208317046926699,-0.25689196312880747,-0.5986106451496668,-0.49461092180590466
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,25,42,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,38,9386,1.379009706956422,1.9496802653858156,0.6634718499768874,-0.6403819851008871,-0.29673416859009377,-0.6397571155397319,-0.49461092180590466
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,35,45,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,38,-95053,1.379009706956422,1.9496802653858156,0.6634718499768874,-0.5045659457813638,-0.44678032812317037,-0.3136148047599824,-0.49461092180590466
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,30,47,1,gustar,541858,94346,59408,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,38,-34938,1.379009706956422,1.9496802653858156,0.6634718499768874,-0.5196252253330961,-0.3604138856990673,-0.5078726788153682,-0.49461092180590466
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,40,50,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,38,-4995,1.379009706956422,1.9496802653858156,0.6634718499768874,-0.6474005976805417,-0.3173951651550281,-0.6382877048653702,-0.49461092180590466
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,40,2,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,38,-4995,1.379009706956422,-1.1119849422352561,0.6634718499768874,-0.6474005976805417,-0.3173951651550281,-0.6382877048653702,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,30,4,0,gustar,541858,94346,59408,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,38,-34938,1.379009706956422,-1.1119849422352561,0.6634718499768874,-0.5196252253330961,-0.3604138856990673,-0.5078726788153682,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,35,7,0,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,38,-95053,1.379009706956422,-1.1119849422352561,0.6634718499768874,-0.5045659457813638,-0.44678032812317037,-0.3136148047599824,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,25,9,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,38,9386,1.379009706956422,-1.1119849422352561,0.6634718499768874,-0.6403819851008871,-0.29673416859009377,-0.6397571155397319,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,39,12,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,38,37118,1.379009706956422,-1.1119849422352561,0.6634718499768874,-0.5208317046926699,-0.25689196312880747,-0.5986106451496668,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,29,14,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,38,-264072,1.379009706956422,-1.1119849422352561,0.6634718499768874,1.4397108575911717,-0.6896077377893015,2.415239793204377,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,34,17,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,38,9386,1.379009706956422,-1.1119849422352561,0.6634718499768874,-0.6403819851008871,-0.29673416859009377,-0.6397571155397319,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,24,19,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,38,-5228,1.379009706956422,-1.1119849422352561,0.6634718499768874,-0.6431588234360729,-0.3177299132392802,-0.6306969878428078,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,38,22,1,gustar,541858,94346,59408,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,38,-34938,1.379009706956422,-1.1119849422352561,0.6634718499768874,-0.5196252253330961,-0.3604138856990673,-0.5078726788153682,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,28,24,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,38,37118,1.379009706956422,-1.1119849422352561,0.6634718499768874,-0.5208317046926699,-0.25689196312880747,-0.5986106451496668,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,33,27,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,38,-11415,1.379009706956422,-1.1119849422352561,0.6634718499768874,-0.6135684260470445,-0.32661869606017224,-0.5488482874991123,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,23,29,0,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,38,-11415,1.379009706956422,-1.1119849422352561,0.6634718499768874,-0.6135684260470445,-0.32661869606017224,-0.5488482874991123,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,36,32,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,38,-264072,1.379009706956422,-1.1119849422352561,0.6634718499768874,1.4397108575911717,-0.6896077377893015,2.415239793204377,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,27,34,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,38,1306223,1.379009706956422,-1.1119849422352561,0.6634718499768874,2.0018883838409023,1.5664147641878574,1.0953643127069412,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,32,37,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,38,-34938,1.379009706956422,-1.1119849422352561,0.6634718499768874,-0.5196252253330961,-0.3604138856990673,-0.5078726788153682,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,22,39,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,38,-34938,1.379009706956422,-1.1119849422352561,0.6634718499768874,-0.5196252253330961,-0.3604138856990673,-0.5078726788153682,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,37,42,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,38,1306223,1.379009706956422,-1.1119849422352561,0.6634718499768874,2.0018883838409023,1.5664147641878574,1.0953643127069412,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,26,44,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,38,-4995,1.379009706956422,-1.1119849422352561,0.6634718499768874,-0.6474005976805417,-0.3173951651550281,-0.6382877048653702,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,31,47,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,38,-5228,1.379009706956422,-1.1119849422352561,0.6634718499768874,-0.6431588234360729,-0.3177299132392802,-0.6306969878428078,0.16626461869032388
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,21,49,0,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,38,-95053,1.379009706956422,-1.1119849422352561,0.6634718499768874,-0.5045659457813638,-0.44678032812317037,-0.3136148047599824,0.16626461869032388
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,21,2,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,29,-95053,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,-0.5045659457813638,-0.44678032812317037,-0.3136148047599824,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,31,5,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,29,-5228,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,-0.6431588234360729,-0.3177299132392802,-0.6306969878428078,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,26,7,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,29,-4995,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,-0.6474005976805417,-0.3173951651550281,-0.6382877048653702,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,37,10,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,29,1306223,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,2.0018883838409023,1.5664147641878574,1.0953643127069412,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,22,12,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,29,-34938,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,-0.5196252253330961,-0.3604138856990673,-0.5078726788153682,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,32,15,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,29,-34938,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,-0.5196252253330961,-0.3604138856990673,-0.5078726788153682,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,27,17,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,29,1306223,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,2.0018883838409023,1.5664147641878574,1.0953643127069412,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,36,20,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,29,-264072,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,1.4397108575911717,-0.6896077377893015,2.415239793204377,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,23,22,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,29,-11415,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,-0.6135684260470445,-0.32661869606017224,-0.5488482874991123,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,33,25,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,29,-11415,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,-0.6135684260470445,-0.32661869606017224,-0.5488482874991123,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,28,27,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,29,37118,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,-0.5208317046926699,-0.25689196312880747,-0.5986106451496668,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,38,30,1,gustar,541858,94346,59408,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,29,-34938,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,-0.5196252253330961,-0.3604138856990673,-0.5078726788153682,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,24,32,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,29,-5228,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,-0.6431588234360729,-0.3177299132392802,-0.6306969878428078,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,34,35,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,29,9386,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,-0.6403819851008871,-0.29673416859009377,-0.6397571155397319,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,29,37,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,29,-264072,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,1.4397108575911717,-0.6896077377893015,2.415239793204377,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,39,40,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,29,37118,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,-0.5208317046926699,-0.25689196312880747,-0.5986106451496668,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,25,42,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,29,9386,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,-0.6403819851008871,-0.29673416859009377,-0.6397571155397319,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,35,45,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,29,-95053,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,-0.5045659457813638,-0.44678032812317037,-0.3136148047599824,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,30,47,1,gustar,541858,94346,59408,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,29,-34938,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,-0.5196252253330961,-0.3604138856990673,-0.5078726788153682,-0.45485900959560527
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,40,50,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,29,-4995,0.16398622068342408,-1.1119849422352561,-1.9175065554277062,-0.6474005976805417,-0.3173951651550281,-0.6382877048653702,-0.45485900959560527
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,21,2,0,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,22,-95053,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,-0.5045659457813638,-0.44678032812317037,-0.3136148047599824,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,31,5,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,22,-5228,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,-0.6431588234360729,-0.3177299132392802,-0.6306969878428078,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,26,7,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,22,-4995,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,-0.6474005976805417,-0.3173951651550281,-0.6382877048653702,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,37,10,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,22,1306223,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,2.0018883838409023,1.5664147641878574,1.0953643127069412,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,22,12,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,22,-34938,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,-0.5196252253330961,-0.3604138856990673,-0.5078726788153682,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,32,15,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,22,-34938,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,-0.5196252253330961,-0.3604138856990673,-0.5078726788153682,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,27,17,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,22,1306223,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,2.0018883838409023,1.5664147641878574,1.0953643127069412,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,36,20,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,22,-264072,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,1.4397108575911717,-0.6896077377893015,2.415239793204377,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,23,22,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,22,-11415,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,-0.6135684260470445,-0.32661869606017224,-0.5488482874991123,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,33,25,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,22,-11415,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,-0.6135684260470445,-0.32661869606017224,-0.5488482874991123,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,28,27,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,22,37118,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,-0.5208317046926699,-0.25689196312880747,-0.5986106451496668,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,38,30,0,gustar,541858,94346,59408,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,22,-34938,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,-0.5196252253330961,-0.3604138856990673,-0.5078726788153682,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,24,32,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,22,-5228,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,-0.6431588234360729,-0.3177299132392802,-0.6306969878428078,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,34,35,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,22,9386,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,-0.6403819851008871,-0.29673416859009377,-0.6397571155397319,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,29,37,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,22,-264072,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,1.4397108575911717,-0.6896077377893015,2.415239793204377,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,39,40,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,22,37118,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,-0.5208317046926699,-0.25689196312880747,-0.5986106451496668,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,25,42,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,22,9386,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,-0.6403819851008871,-0.29673416859009377,-0.6397571155397319,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,35,45,0,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,22,-95053,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,-0.5045659457813638,-0.44678032812317037,-0.3136148047599824,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,30,47,0,gustar,541858,94346,59408,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,22,-34938,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,-0.5196252253330961,-0.3604138856990673,-0.5078726788153682,-0.0901352150661077
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,40,50,0,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,22,-4995,-0.7810320464177966,-1.1119849422352561,-0.2583061519533247,-0.6474005976805417,-0.3173951651550281,-0.6382877048653702,-0.0901352150661077
HSP16,43,Female,Heritage,Sequential,16,21,0,3,0.333,40,5,31,18,17,A,40,2,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,35,-4995,0.974001878198756,0.20015728960234616,-1.3644397542695792,-0.6474005976805417,-0.3173951651550281,-0.6382877048653702,-0.32914358723053316
HSP16,43,Female,Heritage,Sequential,16,21,0,3,0.333,40,5,31,18,17,A,30,4,1,gustar,541858,94346,59408,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,35,-34938,0.974001878198756,0.20015728960234616,-1.3644397542695792,-0.5196252253330961,-0.3604138856990673,-0.5078726788153682,-0.32914358723053316
HSP16,43,Female,Heritage,Sequential,16,21,0,3,0.333,40,5,31,18,17,A,35,7,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,35,-95053,0.974001878198756,0.20015728960234616,-1.3644397542695792,-0.5045659457813638,-0.44678032812317037,-0.3136148047599824,-0.32914358723053316
HSP16,43,Female,Heritage,Sequential,16,21,0,3,0.333,40,5,31,18,17,A,25,9,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,35,9386,0.974001878198756,0.20015728960234616,-1.3644397542695792,-0.6403819851008871,-0.29673416859009377,-0.6397571155397319,-0.32914358723053316
HSP16,43,Female,Heritage,Sequential,16,21,0,3,0.333,40,5,31,18,17,A,39,12,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,H,Irregular stative with entre,35,37118,0.974001878198756,0.20015728960234616,-1.3644397542695792,-0.5208317046926699,-0.25689196312880747,-0.5986106451496668,-0.32914358723053316
HSP16,43,Female,Heritage,Sequential,16,21,0,3,0.333,40,5,31,18,17,A,29,14,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APCT,F,Irregular stative with durante,35,-264072,0.974001878198756,0.20015728960234616,-1.3644397542695792,1.4397108575911717,-0.6896077377893015,2.415239793204377,-0.32914358723053316
HSP16,43,Female,Heritage,Sequential,16,21,0,3,0.333,40,5,31,18,17,A,34,17,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APCT,G,Regular stative with entre,35,9386,0.974001878198756,0.20015728960234616,-1.3644397542695792,-0.6403819851008871,-0.29673416859009377,-0.6397571155397319,-0.32914358723053316
HSP16,43,Female,Heritage,Sequential,16,21,0,3,0.333,40,5,31,18,17,A,24,19,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APCT,E,Regular stative with durante,35,-5228,0.974001878198756,0.20015728960234616,-1.3644397542695792,-0.6431588234360729,-0.3177299132392802,-0.6306969878428078,-0.32914358723053316
