Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Condition,Condition_Exp
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,30,4,1,gustar,541858,94346,59408,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,35,7,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,25,9,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,39,12,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,29,14,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,34,17,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,24,19,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,38,22,1,gustar,541858,94346,59408,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,28,24,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,33,27,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,23,29,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,36,32,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,27,34,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,32,37,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,22,39,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,37,42,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,26,44,0,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,31,47,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP19,45,Male,Heritage,Simultaneous,22,0,0,0,36,4,30,16,20,A,21,49,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
HSP20,62,Female,Heritage,Sequential,23,0,4,0.25,35,2,42,7,6,B,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
HSP20,62,Female,Heritage,Sequential,23,0,4,0.25,35,2,42,7,6,B,31,5,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP20,62,Female,Heritage,Sequential,23,0,4,0.25,35,2,42,7,6,B,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP20,62,Female,Heritage,Sequential,23,0,4,0.25,35,2,42,7,6,B,37,10,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP20,62,Female,Heritage,Sequential,23,0,4,0.25,35,2,42,7,6,B,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP20,62,Female,Heritage,Sequential,23,0,4,0.25,35,2,42,7,6,B,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP20,62,Female,Heritage,Sequential,23,0,4,0.25,35,2,42,7,6,B,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP20,62,Female,Heritage,Sequential,23,0,4,0.25,35,2,42,7,6,B,36,20,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP20,62,Female,Heritage,Sequential,23,0,4,0.25,35,2,42,7,6,B,23,22,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP20,62,Female,Heritage,Sequential,23,0,4,0.25,35,2,42,7,6,B,33,25,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP20,62,Female,Heritage,Sequential,23,0,4,0.25,35,2,42,7,6,B,28,27,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP20,62,Female,Heritage,Sequential,23,0,4,0.25,35,2,42,7,6,B,38,30,1,gustar,541858,94346,59408,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP21,63,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,40,2,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP21,63,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,30,4,0,gustar,541858,94346,59408,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP21,63,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,35,7,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
HSP21,63,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,25,9,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
HSP21,63,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,39,12,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP21,63,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,29,14,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP21,63,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,34,17,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
HSP21,63,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,24,19,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP21,63,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,24,32,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP21,63,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,34,35,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
HSP21,63,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,29,37,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP21,63,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,39,40,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP21,63,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,25,42,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
HSP21,63,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,35,45,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
HSP21,63,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,30,47,1,gustar,541858,94346,59408,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP21,63,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,31,5,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,37,10,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,36,20,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,23,22,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,33,25,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,28,27,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,38,30,0,gustar,541858,94346,59408,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,24,32,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,34,35,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,29,37,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,39,40,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,25,42,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,35,45,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,30,47,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP22,90,Female,Heritage,Sequential,32,0,4,3,14,0,32,5,6,B,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,40,2,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,30,4,0,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,35,7,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,25,9,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,39,12,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,29,14,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,34,17,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,24,19,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,38,22,0,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,28,24,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,33,27,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,23,29,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,36,32,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,27,34,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,32,37,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,22,39,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,37,42,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,26,44,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,31,47,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP23,66,Female,Heritage,Sequential,32,0,4,1,40,10,42,19,20,A,21,49,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,31,5,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,37,10,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,36,20,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,23,22,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,33,25,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,28,27,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,38,30,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,24,32,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,34,35,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,29,37,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,39,40,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,25,42,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,35,45,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,30,47,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,31,5,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,37,10,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,36,20,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,38,22,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,28,24,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,33,27,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,23,29,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,36,32,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,27,34,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,32,37,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,22,39,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,37,42,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,26,44,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,31,47,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,21,49,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,21,2,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,31,5,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,37,10,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,27,17,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,36,20,,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,38,22,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,28,24,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,33,27,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,23,29,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,36,32,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,27,34,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,32,37,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,22,39,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,37,42,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,26,44,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,31,47,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,21,49,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,31,5,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,37,10,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
