"","Participant_ID","Seq_part","Verb","Davies_Rank","Davies_Rating","CORPES_Rank","CORPES_Rating","Part_Rating","FofU_Comp","FofU_Prod","DELE","AoA_ENG","Davies_Std","CORPES_Std","SRLF_Std","FofU","FofU_Std","DELE_Std","AoA_ENG_Std","SRLF_Avg"
"770","HSP27",27,"robar",29,28182,27,19522,1,16,14,35,0,-0.476862286845185,-0.539853486169048,-1.647638724688,30,0.207009297578836,-0.64227439200146,-1.05445291624808,3.15094339622642
"771","HSP27",27,"sugerir",21,88224,24,24081,1,16,14,35,0,-0.453065330794025,-0.528909497723469,-1.647638724688,30,0.207009297578836,-0.64227439200146,-1.05445291624808,3.16981132075472
"772","HSP27",27,"tener",2,8031798,2,1541756,9,16,14,35,0,2.69527885106431,3.11430560737512,1.55622949582408,30,0.207009297578836,-0.64227439200146,-1.05445291624808,6.9811320754717
"773","HSP27",27,"tomar",15,506707,7,212199,9,16,14,35,0,-0.287204407454402,-0.0773277433024388,1.55622949582408,30,0.207009297578836,-0.64227439200146,-1.05445291624808,6.32075471698113
"774","HSP27",27,"tratar",12,590952,9,203025,9,16,14,35,0,-0.253814870754592,-0.0993501495318189,1.55622949582408,30,0.207009297578836,-0.64227439200146,-1.05445291624808,5.54716981132075
"775","HSP27",27,"valorar",20,113028,26,19929,4,16,14,35,0,-0.443234550708535,-0.538876472943044,-0.446188141995969,30,0.207009297578836,-0.64227439200146,-1.05445291624808,3.22641509433962
"776","HSP27",27,"viajar",23,78141,20,39565,4,16,14,35,0,-0.457061611861675,-0.491739785705187,-0.446188141995969,30,0.207009297578836,-0.64227439200146,-1.05445291624808,4.39622641509434
"777","HSP27",27,"vivir",10,599425,11,177391,9,16,14,35,0,-0.250456694667495,-0.160885179102773,1.55622949582408,30,0.207009297578836,-0.64227439200146,-1.05445291624808,5.50943396226415
"778","HSP28",28,"amar",22,80242,22,28853,4,8,9,39,3,-0.456228904678978,-0.517454197687868,-0.446188141995969,17,-1.46022417799946,0.0247069049141176,0.224763548695409,4.69811320754717
"779","HSP28",28,"atar",30,15876,30,9406,0,8,9,39,3,-0.481739628392195,-0.564137185909228,-2.04812225225201,17,-1.46022417799946,0.0247069049141176,0.224763548695409,1.71153846153846
"780","HSP28",28,"bailar",28,29935,25,20774,3,8,9,39,3,-0.476167505459527,-0.536848030250236,-0.846671669559979,17,-1.46022417799946,0.0247069049141176,0.224763548695409,4.71153846153846
"781","HSP28",28,"conseguir",19,129144,16,93382,4,8,9,39,3,-0.436847159487049,-0.362550791150298,-0.446188141995969,17,-1.46022417799946,0.0247069049141176,0.224763548695409,5.41509433962264
"782","HSP28",28,"creer",14,537246,8,208637,3,8,9,39,3,-0.275100626087253,-0.0858784094228936,-0.846671669559979,17,-1.46022417799946,0.0247069049141176,0.224763548695409,6.09433962264151
"783","HSP28",28,"dejar",9,696519,5,343581,5,8,9,39,3,-0.211974604616675,0.2380578873089,-0.0457046144319584,17,-1.46022417799946,0.0247069049141176,0.224763548695409,6.05660377358491
"784","HSP28",28,"desear",18,148807,18,45949,3,8,9,39,3,-0.429053955615859,-0.47641484114792,-0.846671669559979,17,-1.46022417799946,0.0247069049141176,0.224763548695409,4.11320754716981
"785","HSP28",28,"doler",25,69627,28,15080,4,8,9,39,3,-0.460436037827159,-0.5505166133187,-0.446188141995969,17,-1.46022417799946,0.0247069049141176,0.224763548695409,5.54716981132075
"786","HSP28",28,"enviar",8,766523,19,44367,3,8,9,39,3,-0.184229324456031,-0.480212469952681,-0.846671669559979,17,-1.46022417799946,0.0247069049141176,0.224763548695409,4.60377358490566
"787","HSP28",28,"esperar",4,1409514,12,171091,5,8,9,39,3,0.0706127622214868,-0.176008479652707,-0.0457046144319584,17,-1.46022417799946,0.0247069049141176,0.224763548695409,5.86792452830189
"788","HSP28",28,"estar",1,10180830,1,1624151,6,8,9,39,3,3.54702296446055,3.31209677385319,0.354778913132052,17,-1.46022417799946,0.0247069049141176,0.224763548695409,7.20754716981132
"789","HSP28",28,"excluir",27,53412,29,10043,1,8,9,39,3,-0.466862666559872,-0.562608052186957,-1.647638724688,17,-1.46022417799946,0.0247069049141176,0.224763548695409,3.09433962264151
"790","HSP28",28,"faltar",17,182742,17,46318,3,8,9,39,3,-0.41560420871209,-0.475529047829995,-0.846671669559979,17,-1.46022417799946,0.0247069049141176,0.224763548695409,4.61538461538461
"791","HSP28",28,"gustar",13,541858,14,105221,6,8,9,39,3,-0.273272712937991,-0.334130988735906,0.354778913132052,17,-1.46022417799946,0.0247069049141176,0.224763548695409,6.64150943396226
"792","HSP28",28,"haber",3,7679109,3,1142464,6,8,9,39,3,2.55549462281196,2.1557956195681,0.354778913132052,17,-1.46022417799946,0.0247069049141176,0.224763548695409,6.43396226415094
"793","HSP28",28,"necesitar",11,593469,15,99902,6,8,9,39,3,-0.252817286757044,-0.346899375343064,0.354778913132052,17,-1.46022417799946,0.0247069049141176,0.224763548695409,6.33962264150943
"794","HSP28",28,"ordenar",26,65158,21,29636,6,8,9,39,3,-0.462207274571315,-0.515574587476662,0.354778913132052,17,-1.46022417799946,0.0247069049141176,0.224763548695409,5.05660377358491
"795","HSP28",28,"pedir",16,432187,13,129532,6,8,9,39,3,-0.316739552268573,-0.275771852280438,0.354778913132052,17,-1.46022417799946,0.0247069049141176,0.224763548695409,5.79245283018868
"796","HSP28",28,"permitir",7,935997,10,182416,4,8,9,39,3,-0.117060253975129,-0.148822546521278,-0.446188141995969,17,-1.46022417799946,0.0247069049141176,0.224763548695409,4.45283018867925
"797","HSP28",28,"prestar",24,73724,23,27811,4,8,9,39,3,-0.458812239003975,-0.519955543588349,-0.446188141995969,17,-1.46022417799946,0.0247069049141176,0.224763548695409,4.58490566037736
"798","HSP28",28,"quedar",6,947469,6,282860,6,8,9,39,3,-0.112513458734815,0.0922956757704006,0.354778913132052,17,-1.46022417799946,0.0247069049141176,0.224763548695409,5.46153846153846
"799","HSP28",28,"querer",5,1263949,4,421748,6,8,9,39,3,0.0129197488710467,0.425699638751232,0.354778913132052,17,-1.46022417799946,0.0247069049141176,0.224763548695409,6.54716981132075
"800","HSP28",28,"robar",29,28182,27,19522,2,8,9,39,3,-0.476862286845185,-0.539853486169048,-1.24715519712399,17,-1.46022417799946,0.0247069049141176,0.224763548695409,3.15094339622642
"801","HSP28",28,"sugerir",21,88224,24,24081,1,8,9,39,3,-0.453065330794025,-0.528909497723469,-1.647638724688,17,-1.46022417799946,0.0247069049141176,0.224763548695409,3.16981132075472
"802","HSP28",28,"tener",2,8031798,2,1541756,7,8,9,39,3,2.69527885106431,3.11430560737512,0.755262440696062,17,-1.46022417799946,0.0247069049141176,0.224763548695409,6.9811320754717
"803","HSP28",28,"tomar",15,506707,7,212199,7,8,9,39,3,-0.287204407454402,-0.0773277433024388,0.755262440696062,17,-1.46022417799946,0.0247069049141176,0.224763548695409,6.32075471698113
"804","HSP28",28,"tratar",12,590952,9,203025,7,8,9,39,3,-0.253814870754592,-0.0993501495318189,0.755262440696062,17,-1.46022417799946,0.0247069049141176,0.224763548695409,5.54716981132075
"805","HSP28",28,"valorar",20,113028,26,19929,2,8,9,39,3,-0.443234550708535,-0.538876472943044,-1.24715519712399,17,-1.46022417799946,0.0247069049141176,0.224763548695409,3.22641509433962
"806","HSP28",28,"viajar",23,78141,20,39565,4,8,9,39,3,-0.457061611861675,-0.491739785705187,-0.446188141995969,17,-1.46022417799946,0.0247069049141176,0.224763548695409,4.39622641509434
"807","HSP28",28,"vivir",10,599425,11,177391,5,8,9,39,3,-0.250456694667495,-0.160885179102773,-0.0457046144319584,17,-1.46022417799946,0.0247069049141176,0.224763548695409,5.50943396226415
"808","HSP29",29,"amar",22,80242,22,28853,4,14,16,25,2,-0.456228904678978,-0.517454197687868,-0.446188141995969,30,0.207009297578836,-2.3097276342904,-0.201641939619087,4.69811320754717
"809","HSP29",29,"atar",30,15876,30,9406,1,14,16,25,2,-0.481739628392195,-0.564137185909228,-1.647638724688,30,0.207009297578836,-2.3097276342904,-0.201641939619087,1.71153846153846
"810","HSP29",29,"bailar",28,29935,25,20774,5,14,16,25,2,-0.476167505459527,-0.536848030250236,-0.0457046144319584,30,0.207009297578836,-2.3097276342904,-0.201641939619087,4.71153846153846
"811","HSP29",29,"conseguir",19,129144,16,93382,7,14,16,25,2,-0.436847159487049,-0.362550791150298,0.755262440696062,30,0.207009297578836,-2.3097276342904,-0.201641939619087,5.41509433962264
"812","HSP29",29,"creer",14,537246,8,208637,7,14,16,25,2,-0.275100626087253,-0.0858784094228936,0.755262440696062,30,0.207009297578836,-2.3097276342904,-0.201641939619087,6.09433962264151
"813","HSP29",29,"dejar",9,696519,5,343581,8,14,16,25,2,-0.211974604616675,0.2380578873089,1.15574596826007,30,0.207009297578836,-2.3097276342904,-0.201641939619087,6.05660377358491
"814","HSP29",29,"desear",18,148807,18,45949,6,14,16,25,2,-0.429053955615859,-0.47641484114792,0.354778913132052,30,0.207009297578836,-2.3097276342904,-0.201641939619087,4.11320754716981
"815","HSP29",29,"doler",25,69627,28,15080,4,14,16,25,2,-0.460436037827159,-0.5505166133187,-0.446188141995969,30,0.207009297578836,-2.3097276342904,-0.201641939619087,5.54716981132075
"816","HSP29",29,"enviar",8,766523,19,44367,6,14,16,25,2,-0.184229324456031,-0.480212469952681,0.354778913132052,30,0.207009297578836,-2.3097276342904,-0.201641939619087,4.60377358490566
"817","HSP29",29,"esperar",4,1409514,12,171091,7,14,16,25,2,0.0706127622214868,-0.176008479652707,0.755262440696062,30,0.207009297578836,-2.3097276342904,-0.201641939619087,5.86792452830189
"818","HSP29",29,"estar",1,10180830,1,1624151,8,14,16,25,2,3.54702296446055,3.31209677385319,1.15574596826007,30,0.207009297578836,-2.3097276342904,-0.201641939619087,7.20754716981132
"819","HSP29",29,"excluir",27,53412,29,10043,4,14,16,25,2,-0.466862666559872,-0.562608052186957,-0.446188141995969,30,0.207009297578836,-2.3097276342904,-0.201641939619087,3.09433962264151
"820","HSP29",29,"faltar",17,182742,17,46318,7,14,16,25,2,-0.41560420871209,-0.475529047829995,0.755262440696062,30,0.207009297578836,-2.3097276342904,-0.201641939619087,4.61538461538461
"821","HSP29",29,"gustar",13,541858,14,105221,8,14,16,25,2,-0.273272712937991,-0.334130988735906,1.15574596826007,30,0.207009297578836,-2.3097276342904,-0.201641939619087,6.64150943396226
"822","HSP29",29,"haber",3,7679109,3,1142464,8,14,16,25,2,2.55549462281196,2.1557956195681,1.15574596826007,30,0.207009297578836,-2.3097276342904,-0.201641939619087,6.43396226415094
"823","HSP29",29,"necesitar",11,593469,15,99902,5,14,16,25,2,-0.252817286757044,-0.346899375343064,-0.0457046144319584,30,0.207009297578836,-2.3097276342904,-0.201641939619087,6.33962264150943
"824","HSP29",29,"ordenar",26,65158,21,29636,8,14,16,25,2,-0.462207274571315,-0.515574587476662,1.15574596826007,30,0.207009297578836,-2.3097276342904,-0.201641939619087,5.05660377358491
"825","HSP29",29,"pedir",16,432187,13,129532,7,14,16,25,2,-0.316739552268573,-0.275771852280438,0.755262440696062,30,0.207009297578836,-2.3097276342904,-0.201641939619087,5.79245283018868
"826","HSP29",29,"permitir",7,935997,10,182416,4,14,16,25,2,-0.117060253975129,-0.148822546521278,-0.446188141995969,30,0.207009297578836,-2.3097276342904,-0.201641939619087,4.45283018867925
"827","HSP29",29,"prestar",24,73724,23,27811,5,14,16,25,2,-0.458812239003975,-0.519955543588349,-0.0457046144319584,30,0.207009297578836,-2.3097276342904,-0.201641939619087,4.58490566037736
"828","HSP29",29,"quedar",6,947469,6,282860,8,14,16,25,2,-0.112513458734815,0.0922956757704006,1.15574596826007,30,0.207009297578836,-2.3097276342904,-0.201641939619087,5.46153846153846
"829","HSP29",29,"querer",5,1263949,4,421748,8,14,16,25,2,0.0129197488710467,0.425699638751232,1.15574596826007,30,0.207009297578836,-2.3097276342904,-0.201641939619087,6.54716981132075
"830","HSP29",29,"robar",29,28182,27,19522,4,14,16,25,2,-0.476862286845185,-0.539853486169048,-0.446188141995969,30,0.207009297578836,-2.3097276342904,-0.201641939619087,3.15094339622642
"831","HSP29",29,"sugerir",21,88224,24,24081,3,14,16,25,2,-0.453065330794025,-0.528909497723469,-0.846671669559979,30,0.207009297578836,-2.3097276342904,-0.201641939619087,3.16981132075472
"832","HSP29",29,"tener",2,8031798,2,1541756,8,14,16,25,2,2.69527885106431,3.11430560737512,1.15574596826007,30,0.207009297578836,-2.3097276342904,-0.201641939619087,6.9811320754717
"833","HSP29",29,"tomar",15,506707,7,212199,7,14,16,25,2,-0.287204407454402,-0.0773277433024388,0.755262440696062,30,0.207009297578836,-2.3097276342904,-0.201641939619087,6.32075471698113
"834","HSP29",29,"tratar",12,590952,9,203025,8,14,16,25,2,-0.253814870754592,-0.0993501495318189,1.15574596826007,30,0.207009297578836,-2.3097276342904,-0.201641939619087,5.54716981132075
"835","HSP29",29,"valorar",20,113028,26,19929,3,14,16,25,2,-0.443234550708535,-0.538876472943044,-0.846671669559979,30,0.207009297578836,-2.3097276342904,-0.201641939619087,3.22641509433962
"836","HSP29",29,"viajar",23,78141,20,39565,5,14,16,25,2,-0.457061611861675,-0.491739785705187,-0.0457046144319584,30,0.207009297578836,-2.3097276342904,-0.201641939619087,4.39622641509434
"837","HSP29",29,"vivir",10,599425,11,177391,4,14,16,25,2,-0.250456694667495,-0.160885179102773,-0.446188141995969,30,0.207009297578836,-2.3097276342904,-0.201641939619087,5.50943396226415
"838","HSP30",30,"amar",22,80242,22,28853,6,14,16,25,2,-0.456228904678978,-0.517454197687868,0.354778913132052,30,0.207009297578836,-2.3097276342904,-0.201641939619087,4.69811320754717
"839","HSP30",30,"atar",30,15876,30,9406,0,14,16,25,2,-0.481739628392195,-0.564137185909228,-2.04812225225201,30,0.207009297578836,-2.3097276342904,-0.201641939619087,1.71153846153846
"840","HSP30",30,"bailar",28,29935,25,20774,6,14,16,25,2,-0.476167505459527,-0.536848030250236,0.354778913132052,30,0.207009297578836,-2.3097276342904,-0.201641939619087,4.71153846153846
"841","HSP30",30,"conseguir",19,129144,16,93382,7,14,16,25,2,-0.436847159487049,-0.362550791150298,0.755262440696062,30,0.207009297578836,-2.3097276342904,-0.201641939619087,5.41509433962264
"842","HSP30",30,"creer",14,537246,8,208637,7,14,16,25,2,-0.275100626087253,-0.0858784094228936,0.755262440696062,30,0.207009297578836,-2.3097276342904,-0.201641939619087,6.09433962264151
"843","HSP30",30,"dejar",9,696519,5,343581,8,14,16,25,2,-0.211974604616675,0.2380578873089,1.15574596826007,30,0.207009297578836,-2.3097276342904,-0.201641939619087,6.05660377358491
"844","HSP30",30,"desear",18,148807,18,45949,2,14,16,25,2,-0.429053955615859,-0.47641484114792,-1.24715519712399,30,0.207009297578836,-2.3097276342904,-0.201641939619087,4.11320754716981
"845","HSP30",30,"doler",25,69627,28,15080,5,14,16,25,2,-0.460436037827159,-0.5505166133187,-0.0457046144319584,30,0.207009297578836,-2.3097276342904,-0.201641939619087,5.54716981132075
"846","HSP30",30,"enviar",8,766523,19,44367,1,14,16,25,2,-0.184229324456031,-0.480212469952681,-1.647638724688,30,0.207009297578836,-2.3097276342904,-0.201641939619087,4.60377358490566
"847","HSP30",30,"esperar",4,1409514,12,171091,6,14,16,25,2,0.0706127622214868,-0.176008479652707,0.354778913132052,30,0.207009297578836,-2.3097276342904,-0.201641939619087,5.86792452830189
"848","HSP30",30,"estar",1,10180830,1,1624151,9,14,16,25,2,3.54702296446055,3.31209677385319,1.55622949582408,30,0.207009297578836,-2.3097276342904,-0.201641939619087,7.20754716981132
"849","HSP30",30,"excluir",27,53412,29,10043,5,14,16,25,2,-0.466862666559872,-0.562608052186957,-0.0457046144319584,30,0.207009297578836,-2.3097276342904,-0.201641939619087,3.09433962264151
"850","HSP30",30,"faltar",17,182742,17,46318,5,14,16,25,2,-0.41560420871209,-0.475529047829995,-0.0457046144319584,30,0.207009297578836,-2.3097276342904,-0.201641939619087,4.61538461538461
"851","HSP30",30,"gustar",13,541858,14,105221,7,14,16,25,2,-0.273272712937991,-0.334130988735906,0.755262440696062,30,0.207009297578836,-2.3097276342904,-0.201641939619087,6.64150943396226
"852","HSP30",30,"haber",3,7679109,3,1142464,5,14,16,25,2,2.55549462281196,2.1557956195681,-0.0457046144319584,30,0.207009297578836,-2.3097276342904,-0.201641939619087,6.43396226415094
"853","HSP30",30,"necesitar",11,593469,15,99902,4,14,16,25,2,-0.252817286757044,-0.346899375343064,-0.446188141995969,30,0.207009297578836,-2.3097276342904,-0.201641939619087,6.33962264150943
"854","HSP30",30,"ordenar",26,65158,21,29636,2,14,16,25,2,-0.462207274571315,-0.515574587476662,-1.24715519712399,30,0.207009297578836,-2.3097276342904,-0.201641939619087,5.05660377358491
"855","HSP30",30,"pedir",16,432187,13,129532,4,14,16,25,2,-0.316739552268573,-0.275771852280438,-0.446188141995969,30,0.207009297578836,-2.3097276342904,-0.201641939619087,5.79245283018868
"856","HSP30",30,"permitir",7,935997,10,182416,6,14,16,25,2,-0.117060253975129,-0.148822546521278,0.354778913132052,30,0.207009297578836,-2.3097276342904,-0.201641939619087,4.45283018867925
"857","HSP30",30,"prestar",24,73724,23,27811,7,14,16,25,2,-0.458812239003975,-0.519955543588349,0.755262440696062,30,0.207009297578836,-2.3097276342904,-0.201641939619087,4.58490566037736
"858","HSP30",30,"quedar",6,947469,6,282860,6,14,16,25,2,-0.112513458734815,0.0922956757704006,0.354778913132052,30,0.207009297578836,-2.3097276342904,-0.201641939619087,5.46153846153846
"859","HSP30",30,"querer",5,1263949,4,421748,5,14,16,25,2,0.0129197488710467,0.425699638751232,-0.0457046144319584,30,0.207009297578836,-2.3097276342904,-0.201641939619087,6.54716981132075
"860","HSP30",30,"robar",29,28182,27,19522,4,14,16,25,2,-0.476862286845185,-0.539853486169048,-0.446188141995969,30,0.207009297578836,-2.3097276342904,-0.201641939619087,3.15094339622642
"861","HSP30",30,"sugerir",21,88224,24,24081,2,14,16,25,2,-0.453065330794025,-0.528909497723469,-1.24715519712399,30,0.207009297578836,-2.3097276342904,-0.201641939619087,3.16981132075472
"862","HSP30",30,"tener",2,8031798,2,1541756,6,14,16,25,2,2.69527885106431,3.11430560737512,0.354778913132052,30,0.207009297578836,-2.3097276342904,-0.201641939619087,6.9811320754717
"863","HSP30",30,"tomar",15,506707,7,212199,5,14,16,25,2,-0.287204407454402,-0.0773277433024388,-0.0457046144319584,30,0.207009297578836,-2.3097276342904,-0.201641939619087,6.32075471698113
"864","HSP30",30,"tratar",12,590952,9,203025,4,14,16,25,2,-0.253814870754592,-0.0993501495318189,-0.446188141995969,30,0.207009297578836,-2.3097276342904,-0.201641939619087,5.54716981132075
"865","HSP30",30,"valorar",20,113028,26,19929,2,14,16,25,2,-0.443234550708535,-0.538876472943044,-1.24715519712399,30,0.207009297578836,-2.3097276342904,-0.201641939619087,3.22641509433962
"866","HSP30",30,"viajar",23,78141,20,39565,2,14,16,25,2,-0.457061611861675,-0.491739785705187,-1.24715519712399,30,0.207009297578836,-2.3097276342904,-0.201641939619087,4.39622641509434
"867","HSP30",30,"vivir",10,599425,11,177391,5,14,16,25,2,-0.250456694667495,-0.160885179102773,-0.0457046144319584,30,0.207009297578836,-2.3097276342904,-0.201641939619087,5.50943396226415
"868","HSP31",31,"amar",22,80242,22,28853,6,12,11,41,4,-0.456228904678978,-0.517454197687868,0.354778913132052,23,-0.690731804655633,0.358197553371906,0.651169037009904,4.69811320754717
"869","HSP31",31,"atar",30,15876,30,9406,1,12,11,41,4,-0.481739628392195,-0.564137185909228,-1.647638724688,23,-0.690731804655633,0.358197553371906,0.651169037009904,1.71153846153846
"870","HSP31",31,"bailar",28,29935,25,20774,8,12,11,41,4,-0.476167505459527,-0.536848030250236,1.15574596826007,23,-0.690731804655633,0.358197553371906,0.651169037009904,4.71153846153846
"871","HSP31",31,"conseguir",19,129144,16,93382,9,12,11,41,4,-0.436847159487049,-0.362550791150298,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,5.41509433962264
"872","HSP31",31,"creer",14,537246,8,208637,9,12,11,41,4,-0.275100626087253,-0.0858784094228936,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,6.09433962264151
"873","HSP31",31,"dejar",9,696519,5,343581,9,12,11,41,4,-0.211974604616675,0.2380578873089,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,6.05660377358491
"874","HSP31",31,"desear",18,148807,18,45949,9,12,11,41,4,-0.429053955615859,-0.47641484114792,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,4.11320754716981
"875","HSP31",31,"doler",25,69627,28,15080,8,12,11,41,4,-0.460436037827159,-0.5505166133187,1.15574596826007,23,-0.690731804655633,0.358197553371906,0.651169037009904,5.54716981132075
"876","HSP31",31,"enviar",8,766523,19,44367,8,12,11,41,4,-0.184229324456031,-0.480212469952681,1.15574596826007,23,-0.690731804655633,0.358197553371906,0.651169037009904,4.60377358490566
"877","HSP31",31,"esperar",4,1409514,12,171091,9,12,11,41,4,0.0706127622214868,-0.176008479652707,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,5.86792452830189
"878","HSP31",31,"estar",1,10180830,1,1624151,9,12,11,41,4,3.54702296446055,3.31209677385319,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,7.20754716981132
"879","HSP31",31,"excluir",27,53412,29,10043,7,12,11,41,4,-0.466862666559872,-0.562608052186957,0.755262440696062,23,-0.690731804655633,0.358197553371906,0.651169037009904,3.09433962264151
"880","HSP31",31,"faltar",17,182742,17,46318,9,12,11,41,4,-0.41560420871209,-0.475529047829995,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,4.61538461538461
"881","HSP31",31,"gustar",13,541858,14,105221,9,12,11,41,4,-0.273272712937991,-0.334130988735906,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,6.64150943396226
"882","HSP31",31,"haber",3,7679109,3,1142464,9,12,11,41,4,2.55549462281196,2.1557956195681,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,6.43396226415094
"883","HSP31",31,"necesitar",11,593469,15,99902,9,12,11,41,4,-0.252817286757044,-0.346899375343064,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,6.33962264150943
"884","HSP31",31,"ordenar",26,65158,21,29636,9,12,11,41,4,-0.462207274571315,-0.515574587476662,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,5.05660377358491
"885","HSP31",31,"pedir",16,432187,13,129532,9,12,11,41,4,-0.316739552268573,-0.275771852280438,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,5.79245283018868
"886","HSP31",31,"permitir",7,935997,10,182416,9,12,11,41,4,-0.117060253975129,-0.148822546521278,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,4.45283018867925
"887","HSP31",31,"prestar",24,73724,23,27811,9,12,11,41,4,-0.458812239003975,-0.519955543588349,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,4.58490566037736
"888","HSP31",31,"quedar",6,947469,6,282860,9,12,11,41,4,-0.112513458734815,0.0922956757704006,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,5.46153846153846
"889","HSP31",31,"querer",5,1263949,4,421748,9,12,11,41,4,0.0129197488710467,0.425699638751232,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,6.54716981132075
"890","HSP31",31,"robar",29,28182,27,19522,4,12,11,41,4,-0.476862286845185,-0.539853486169048,-0.446188141995969,23,-0.690731804655633,0.358197553371906,0.651169037009904,3.15094339622642
"891","HSP31",31,"sugerir",21,88224,24,24081,9,12,11,41,4,-0.453065330794025,-0.528909497723469,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,3.16981132075472
"892","HSP31",31,"tener",2,8031798,2,1541756,9,12,11,41,4,2.69527885106431,3.11430560737512,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,6.9811320754717
"893","HSP31",31,"tomar",15,506707,7,212199,9,12,11,41,4,-0.287204407454402,-0.0773277433024388,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,6.32075471698113
"894","HSP31",31,"tratar",12,590952,9,203025,9,12,11,41,4,-0.253814870754592,-0.0993501495318189,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,5.54716981132075
"895","HSP31",31,"valorar",20,113028,26,19929,9,12,11,41,4,-0.443234550708535,-0.538876472943044,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,3.22641509433962
"896","HSP31",31,"viajar",23,78141,20,39565,6,12,11,41,4,-0.457061611861675,-0.491739785705187,0.354778913132052,23,-0.690731804655633,0.358197553371906,0.651169037009904,4.39622641509434
"897","HSP31",31,"vivir",10,599425,11,177391,9,12,11,41,4,-0.250456694667495,-0.160885179102773,1.55622949582408,23,-0.690731804655633,0.358197553371906,0.651169037009904,5.50943396226415
"898","HSP32",32,"amar",22,80242,22,28853,5,13,13,43,3,-0.456228904678978,-0.517454197687868,-0.0457046144319584,26,-0.305985617983718,0.691688201829695,0.224763548695409,4.69811320754717
"899","HSP32",32,"bailar",28,29935,25,20774,3,13,13,43,3,-0.476167505459527,-0.536848030250236,-0.846671669559979,26,-0.305985617983718,0.691688201829695,0.224763548695409,4.71153846153846
"900","HSP32",32,"conseguir",19,129144,16,93382,5,13,13,43,3,-0.436847159487049,-0.362550791150298,-0.0457046144319584,26,-0.305985617983718,0.691688201829695,0.224763548695409,5.41509433962264
"901","HSP32",32,"creer",14,537246,8,208637,5,13,13,43,3,-0.275100626087253,-0.0858784094228936,-0.0457046144319584,26,-0.305985617983718,0.691688201829695,0.224763548695409,6.09433962264151
"902","HSP32",32,"dejar",9,696519,5,343581,5,13,13,43,3,-0.211974604616675,0.2380578873089,-0.0457046144319584,26,-0.305985617983718,0.691688201829695,0.224763548695409,6.05660377358491
"903","HSP32",32,"desear",18,148807,18,45949,3,13,13,43,3,-0.429053955615859,-0.47641484114792,-0.846671669559979,26,-0.305985617983718,0.691688201829695,0.224763548695409,4.11320754716981
"904","HSP32",32,"doler",25,69627,28,15080,5,13,13,43,3,-0.460436037827159,-0.5505166133187,-0.0457046144319584,26,-0.305985617983718,0.691688201829695,0.224763548695409,5.54716981132075
"905","HSP32",32,"enviar",8,766523,19,44367,1,13,13,43,3,-0.184229324456031,-0.480212469952681,-1.647638724688,26,-0.305985617983718,0.691688201829695,0.224763548695409,4.60377358490566
"906","HSP32",32,"esperar",4,1409514,12,171091,3,13,13,43,3,0.0706127622214868,-0.176008479652707,-0.846671669559979,26,-0.305985617983718,0.691688201829695,0.224763548695409,5.86792452830189
"907","HSP32",32,"estar",1,10180830,1,1624151,4,13,13,43,3,3.54702296446055,3.31209677385319,-0.446188141995969,26,-0.305985617983718,0.691688201829695,0.224763548695409,7.20754716981132
"908","HSP32",32,"excluir",27,53412,29,10043,1,13,13,43,3,-0.466862666559872,-0.562608052186957,-1.647638724688,26,-0.305985617983718,0.691688201829695,0.224763548695409,3.09433962264151
"909","HSP32",32,"faltar",17,182742,17,46318,3,13,13,43,3,-0.41560420871209,-0.475529047829995,-0.846671669559979,26,-0.305985617983718,0.691688201829695,0.224763548695409,4.61538461538461
"910","HSP32",32,"gustar",13,541858,14,105221,4,13,13,43,3,-0.273272712937991,-0.334130988735906,-0.446188141995969,26,-0.305985617983718,0.691688201829695,0.224763548695409,6.64150943396226
"911","HSP32",32,"haber",3,7679109,3,1142464,5,13,13,43,3,2.55549462281196,2.1557956195681,-0.0457046144319584,26,-0.305985617983718,0.691688201829695,0.224763548695409,6.43396226415094
