Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,LF_Main,TF_Main,Syntax_Main,VolScore_Main,SubVerb,LF_Sub,Morpheme,Property,Condition,Condition_Exp,Participant,FofA,FofA_Std,LF_Std,TF_Std,LOR_Std,DELE_Std
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,35,7,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,05,32,-0.4981565709235539,-0.7387988824704917,0.9977246841962695,1.5614160338669,-1.8162222060101256
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,25,9,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,05,32,-0.4981565709235539,-0.7100545471126275,0.9977246841962695,1.5614160338669,-1.8162222060101256
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,39,12,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,05,32,-0.4981565709235539,1.830619938229171,-0.9977246841962695,1.5614160338669,-1.8162222060101256
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,29,14,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,05,32,-0.4981565709235539,1.2845164461831864,-0.9977246841962695,1.5614160338669,-1.8162222060101256
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,34,17,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,05,32,-0.4981565709235539,-0.604168715083976,0.9977246841962695,1.5614160338669,-1.8162222060101256
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,24,19,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,05,32,-0.4981565709235539,-0.6187974129007657,0.9977246841962695,1.5614160338669,-1.8162222060101256
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,38,22,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,05,32,-0.4981565709235539,-0.6199693960565847,-0.9977246841962695,1.5614160338669,-1.8162222060101256
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,28,24,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,05,32,-0.4981565709235539,-0.7429193739864512,-0.9977246841962695,1.5614160338669,-1.8162222060101256
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,33,27,0,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,05,32,-0.4981565709235539,-0.7100545471126275,0.9977246841962695,1.5614160338669,-1.8162222060101256
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,23,29,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,05,32,-0.4981565709235539,-0.604168715083976,0.9977246841962695,1.5614160338669,-1.8162222060101256
