Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Condition,Condition_Exp,Participant,FofA,Token_Differential,FofA_Std,Token_Lemma_Std,Token_Differential_Std,Token_Pret_Std,Type_Std,LOR_Std,DELE_Std
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,25,9,1,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,09,28,9386,-0.6261267560560072,-0.6880900538059375,-0.3833403222744084,-0.6781325582258488,0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,39,12,0,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,09,28,37118,-0.6261267560560072,-0.569689983907908,-0.35472440792934173,-0.636977931264772,-0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,29,14,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,09,28,-264072,-0.6261267560560072,1.37198991529301,-0.6655143704848959,2.377469950439474,-0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,34,17,0,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,09,28,9386,-0.6261267560560072,-0.6880900538059375,-0.3833403222744084,-0.6781325582258488,0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,24,19,1,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,09,28,-5228,-0.6261267560560072,-0.6908401757785407,-0.3984201207829474,-0.66907063451643,0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,38,22,1,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,09,28,3136079,-0.6261267560560072,1.280615655434746,2.8430111515219103,0.8257232537172223,-0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,28,24,1,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,09,28,37118,-0.6261267560560072,-0.569689983907908,-0.35472440792934173,-0.636977931264772,-0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,33,27,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,09,28,-11415,-0.6261267560560072,-0.6615344718754773,-0.40480432178009607,-0.5872057090936394,0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,23,29,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,09,28,-11415,-0.6261267560560072,-0.6615344718754773,-0.40480432178009607,-0.5872057090936394,0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,36,32,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,09,28,-264072,-0.6261267560560072,1.37198991529301,-0.6655143704848959,2.377469950439474,-0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,27,34,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,09,28,1306223,-0.6261267560560072,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,32,37,0,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,09,28,-34938,-0.6261267560560072,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,22,39,1,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,09,28,-34938,-0.6261267560560072,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,37,42,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,09,28,1306223,-0.6261267560560072,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,26,44,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,09,28,-4995,-0.6261267560560072,-0.6950411393005155,-0.3981796942705285,-0.676662856266417,-0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,31,47,0,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,09,28,-5228,-0.6261267560560072,-0.6908401757785407,-0.3984201207829474,-0.66907063451643,0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,21,49,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,09,28,-95053,-0.6261267560560072,-0.5535807202117706,-0.4911081528774813,-0.3519255954141619,0.9979144919948469,0,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,21,2,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,10,44,-95053,0.955667153980221,-0.5535807202117706,-0.4911081528774813,-0.3519255954141619,0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,31,5,0,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,10,44,-5228,0.955667153980221,-0.6908401757785407,-0.3984201207829474,-0.66907063451643,0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,26,7,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,10,44,-4995,0.955667153980221,-0.6950411393005155,-0.3981796942705285,-0.676662856266417,-0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,37,10,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,10,44,1306223,0.955667153980221,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,22,12,0,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,10,44,-34938,0.955667153980221,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,32,15,0,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,10,44,-34938,0.955667153980221,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,27,17,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,10,44,1306223,0.955667153980221,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,36,20,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,10,44,-264072,0.955667153980221,1.37198991529301,-0.6655143704848959,2.377469950439474,-0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,23,22,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,10,44,-11415,0.955667153980221,-0.6615344718754773,-0.40480432178009607,-0.5872057090936394,0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,33,25,0,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,10,44,-11415,0.955667153980221,-0.6615344718754773,-0.40480432178009607,-0.5872057090936394,0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,28,27,0,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,10,44,37118,0.955667153980221,-0.569689983907908,-0.35472440792934173,-0.636977931264772,-0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,38,30,1,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,10,44,3136079,0.955667153980221,1.280615655434746,2.8430111515219103,0.8257232537172223,-0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,24,32,1,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,10,44,-5228,0.955667153980221,-0.6908401757785407,-0.3984201207829474,-0.66907063451643,0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,34,35,0,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,10,44,9386,0.955667153980221,-0.6880900538059375,-0.3833403222744084,-0.6781325582258488,0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,29,37,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,10,44,-264072,0.955667153980221,1.37198991529301,-0.6655143704848959,2.377469950439474,-0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,39,40,1,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,10,44,37118,0.955667153980221,-0.569689983907908,-0.35472440792934173,-0.636977931264772,-0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,25,42,1,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,10,44,9386,0.955667153980221,-0.6880900538059375,-0.3833403222744084,-0.6781325582258488,0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,35,45,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,10,44,-95053,0.955667153980221,-0.5535807202117706,-0.4911081528774813,-0.3519255954141619,0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,30,47,1,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,10,44,3136079,0.955667153980221,1.280615655434746,2.8430111515219103,0.8257232537172223,-0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC10,64,Female,Comparison,NA,50,0,28,28,40,10,47,22,22,B,40,50,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,10,44,-4995,0.955667153980221,-0.6950411393005155,-0.3981796942705285,-0.676662856266417,-0.9979144919948469,0.6399027461071912,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,21,2,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,11,46,-95053,1.1533913927347494,-0.5535807202117706,-0.4911081528774813,-0.3519255954141619,0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,31,5,0,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,11,46,-5228,1.1533913927347494,-0.6908401757785407,-0.3984201207829474,-0.66907063451643,0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,26,7,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,11,46,-4995,1.1533913927347494,-0.6950411393005155,-0.3981796942705285,-0.676662856266417,-0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,37,10,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,11,46,1306223,1.1533913927347494,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,22,12,0,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,11,46,-34938,1.1533913927347494,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,32,15,0,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,11,46,-34938,1.1533913927347494,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,27,17,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,11,46,1306223,1.1533913927347494,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,36,20,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,11,46,-264072,1.1533913927347494,1.37198991529301,-0.6655143704848959,2.377469950439474,-0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,38,22,1,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,11,46,3136079,1.1533913927347494,1.280615655434746,2.8430111515219103,0.8257232537172223,-0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,28,24,1,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,11,46,37118,1.1533913927347494,-0.569689983907908,-0.35472440792934173,-0.636977931264772,-0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,33,27,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,11,46,-11415,1.1533913927347494,-0.6615344718754773,-0.40480432178009607,-0.5872057090936394,0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,23,29,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,11,46,-11415,1.1533913927347494,-0.6615344718754773,-0.40480432178009607,-0.5872057090936394,0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,36,32,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,11,46,-264072,1.1533913927347494,1.37198991529301,-0.6655143704848959,2.377469950439474,-0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,27,34,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,11,46,1306223,1.1533913927347494,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,32,37,0,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,11,46,-34938,1.1533913927347494,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,22,39,1,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,11,46,-34938,1.1533913927347494,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,37,42,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,11,46,1306223,1.1533913927347494,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,26,44,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,11,46,-4995,1.1533913927347494,-0.6950411393005155,-0.3981796942705285,-0.676662856266417,-0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,31,47,1,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,11,46,-5228,1.1533913927347494,-0.6908401757785407,-0.3984201207829474,-0.66907063451643,0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC11,79,Female,Comparison,NA,51,0,32,32,40,10,47,23,23,A,21,49,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,11,46,-95053,1.1533913927347494,-0.5535807202117706,-0.4911081528774813,-0.3519255954141619,0.9979144919948469,1.0055614581684433,-0.11843066155453043
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,40,2,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,12,14,-4995,-2.010196427337707,-0.6950411393005155,-0.3981796942705285,-0.676662856266417,-0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,30,4,1,gustar,541858,94346,59408,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,12,14,-34938,-2.010196427337707,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,-0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,35,7,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,12,14,-95053,-2.010196427337707,-0.5535807202117706,-0.4911081528774813,-0.3519255954141619,0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,25,9,1,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,12,14,9386,-2.010196427337707,-0.6880900538059375,-0.3833403222744084,-0.6781325582258488,0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,39,12,1,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,12,14,37118,-2.010196427337707,-0.569689983907908,-0.35472440792934173,-0.636977931264772,-0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,29,14,0,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,12,14,-264072,-2.010196427337707,1.37198991529301,-0.6655143704848959,2.377469950439474,-0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,34,17,1,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,12,14,9386,-2.010196427337707,-0.6880900538059375,-0.3833403222744084,-0.6781325582258488,0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,24,19,1,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,12,14,-5228,-2.010196427337707,-0.6908401757785407,-0.3984201207829474,-0.66907063451643,0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,38,22,1,gustar,541858,94346,59408,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,12,14,-34938,-2.010196427337707,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,-0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,28,24,0,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,12,14,37118,-2.010196427337707,-0.569689983907908,-0.35472440792934173,-0.636977931264772,-0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,33,27,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,12,14,-11415,-2.010196427337707,-0.6615344718754773,-0.40480432178009607,-0.5872057090936394,0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,23,29,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,12,14,-11415,-2.010196427337707,-0.6615344718754773,-0.40480432178009607,-0.5872057090936394,0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,36,32,0,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,12,14,-264072,-2.010196427337707,1.37198991529301,-0.6655143704848959,2.377469950439474,-0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,27,34,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,12,14,1306223,-2.010196427337707,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,32,37,0,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,12,14,-34938,-2.010196427337707,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,22,39,0,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,12,14,-34938,-2.010196427337707,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,37,42,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,12,14,1306223,-2.010196427337707,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,26,44,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,12,14,-4995,-2.010196427337707,-0.6950411393005155,-0.3981796942705285,-0.676662856266417,-0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,31,47,0,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,12,14,-5228,-2.010196427337707,-0.6908401757785407,-0.3984201207829474,-0.66907063451643,0.9979144919948469,-1.0055614581684433,-1.539598600208916
SBC12,94,Male,Comparison,NA,20,0,10,10,38,5,45,7,7,A,21,49,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,12,14,-95053,-2.010196427337707,-0.5535807202117706,-0.4911081528774813,-0.3519255954141619,0.9979144919948469,-1.0055614581684433,-1.539598600208916
