Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Condition,Condition_Exp
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,36,20,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,23,22,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,33,25,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,28,27,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,38,30,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,24,32,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,34,35,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,29,37,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,39,40,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,25,42,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,35,45,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,30,47,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,40,2,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,30,4,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,35,7,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,25,9,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,39,12,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,29,14,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,34,17,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,24,19,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,23,22,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,33,25,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,28,27,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,38,30,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
