Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Condition,Condition_Exp
L2L14,11,Male,L2 Learner,L2 Learner,20,,0,0,26,2,29,6,6,B,24,32,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L14,11,Male,L2 Learner,L2 Learner,20,,0,0,26,2,29,6,6,B,34,35,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L14,11,Male,L2 Learner,L2 Learner,20,,0,0,26,2,29,6,6,B,29,37,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L14,11,Male,L2 Learner,L2 Learner,20,,0,0,26,2,29,6,6,B,39,40,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L14,11,Male,L2 Learner,L2 Learner,20,,0,0,26,2,29,6,6,B,25,42,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L14,11,Male,L2 Learner,L2 Learner,20,,0,0,26,2,29,6,6,B,35,45,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L14,11,Male,L2 Learner,L2 Learner,20,,0,0,26,2,29,6,6,B,30,47,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L14,11,Male,L2 Learner,L2 Learner,20,,0,0,26,2,29,6,6,B,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,31,5,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,37,10,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,22,12,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,36,20,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,38,22,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,28,24,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,33,27,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,23,29,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,36,32,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,27,34,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,32,37,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,22,39,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,37,42,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,26,44,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,31,47,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L15,1,Male,L2 Learner,L2 Learner,32,14,0,1,35,1,42,15,15,A,21,49,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,40,2,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,30,4,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,35,7,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,25,9,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,39,12,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,29,14,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,34,17,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,24,19,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,23,22,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,33,25,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,28,27,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,38,30,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,24,32,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,34,35,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,29,37,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,39,40,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,25,42,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,35,45,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,30,47,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L16,57,Female,L2 Learner,L2 Learner,52,12,0,0.416,38,0,40,15,16,A,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,31,5,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,37,10,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,22,12,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,36,20,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,23,22,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,33,25,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,28,27,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,38,30,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,24,32,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,34,35,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,29,37,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,39,40,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,25,42,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,35,45,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,30,47,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L17,56,Female,L2 Learner,L2 Learner,37,14,0,1,29,2,39,5,4,B,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,31,5,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,37,10,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,22,12,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,36,20,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,38,22,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,28,24,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,33,27,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,23,29,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,36,32,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,27,34,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,32,37,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,22,39,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,37,42,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,26,44,0,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,31,47,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L18,24,Female,L2 Learner,L2 Learner,18,6,0,0,21,1,25,14,12,B,21,49,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,31,5,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,37,10,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,22,12,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,36,20,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,23,22,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,33,25,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,28,27,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,38,30,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,24,32,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,34,35,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,29,37,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,39,40,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,25,42,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,35,45,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,30,47,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L19,19,Male,L2 Learner,L2 Learner,18,14,0,0,18,0,29,3,3,A,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,40,2,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,30,4,0,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,35,7,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,25,9,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,39,12,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,29,14,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,34,17,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,24,19,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,23,22,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,33,25,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,28,27,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,38,30,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,24,32,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,34,35,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,29,37,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,39,40,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,25,42,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,35,45,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,30,47,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L20,48,Female,L2 Learner,L2 Learner,19,11,0,0,33,2,27,11,12,A,40,50,0,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,21,2,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,31,5,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,37,10,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,27,17,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,36,20,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,23,22,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,33,25,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,28,27,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L21,16,Female,L2 Learner,L2 Learner,20,14,0,0,26,1,29,9,7,B,38,30,0,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
