Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,Langs,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,ProfGroup,NativeRange,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Response,MainVerb,VerbList,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Modality,MV_Class,SV_Class,Condition,Verb_Condition,Grupo,Tarea,FofA,Token_Differential,FofA_Std,FofA_Prod_Std,FofA_Comp_Std,AoA_ENG_Std,DELE_Std,Token_Main_Std,Token_Differential_Std,Token_Pret_Std,Token_Sub_Std,LOR_Std
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,26C,7,0,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,7,-4995,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,-0.6825822504113128,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,37C,10,0,#01: estar,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,7,1306223,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,1.973431598347156,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,22C,12,0,#05: gustar,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,7,-34938,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,-0.5544825372987822,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,32C,15,0,#05: gustar,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,7,-34938,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,-0.5544825372987822,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,27C,17,0,#01: estar,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,7,1306223,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,1.973431598347156,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,36C,20,1,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,7,-264072,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,1.4098270593200208,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,23C,22,1,#07: faltar,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,7,-11415,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,-0.6486642003160237,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,33C,25,1,#07: faltar,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,7,-11415,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,-0.6486642003160237,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,28C,27,0,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,7,37118,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,-0.5556920791455267,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,38C,30,1,#03: haber,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,7,3136079,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,1.3173309395484487,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,24C,32,1,#09: doler,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,7,-5228,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,-0.6783297089878603,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,34C,35,1,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,7,9386,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,-0.6755458220183908,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,29C,37,1,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,7,-264072,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,1.4098270593200208,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,39C,40,1,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,7,37118,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,-0.5556920791455267,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,25C,42,1,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,7,9386,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,-0.6755458220183908,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,35C,45,1,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,7,-95053,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,-0.5393850317715609,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,30C,47,1,#03: haber,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,7,3136079,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,1.3173309395484487,NA,NA,NA,-0.41200045350268116
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,A,40C,50,1,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,7,-4995,-1.3988588942114522,-1.4892790384090786,-1.2838105379144997,NA,-0.29379124332050327,-0.6825822504113128,NA,NA,NA,-0.41200045350268116
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,21C,2,1,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,12,-95053,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,-0.5393850317715609,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,31C,5,1,#09: doler,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,12,-5228,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,-0.6783297089878603,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,26C,7,1,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,12,-4995,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,-0.6825822504113128,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,37C,10,0,#01: estar,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,12,1306223,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,1.973431598347156,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,22C,12,0,#05: gustar,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,12,-34938,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,-0.5544825372987822,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,32C,15,1,#05: gustar,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,12,-34938,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,-0.5544825372987822,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,27C,17,0,#01: estar,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,12,1306223,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,1.973431598347156,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,36C,20,1,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,12,-264072,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,1.4098270593200208,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,23C,22,0,#07: faltar,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,12,-11415,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,-0.6486642003160237,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,33C,25,0,#07: faltar,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,12,-11415,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,-0.6486642003160237,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,28C,27,0,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,12,37118,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,-0.5556920791455267,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,38C,30,1,#03: haber,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,12,3136079,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,1.3173309395484487,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,24C,32,0,#09: doler,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,12,-5228,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,-0.6783297089878603,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,34C,35,1,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,12,9386,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,-0.6755458220183908,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,29C,37,1,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,12,-264072,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,1.4098270593200208,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,39C,40,1,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,12,37118,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,-0.5556920791455267,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,25C,42,0,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,12,9386,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,-0.6755458220183908,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,35C,45,1,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,12,-95053,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,-0.5393850317715609,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,30C,47,0,#03: haber,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,12,3136079,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,1.3173309395484487,NA,NA,NA,-0.6829847624437352
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,40C,50,1,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,12,-4995,-0.909299191519006,-0.6980823313593423,-1.0938319793360556,NA,-0.1439744019113261,-0.6825822504113128,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,40C,2,1,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Herencia,Receptiva,22,-4995,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,-0.6825822504113128,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,30C,4,0,#05: gustar,gustar,541858,94346,59408,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Herencia,Receptiva,22,-34938,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,-0.5544825372987822,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,35C,7,0,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Herencia,Receptiva,22,-95053,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,-0.5393850317715609,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,25C,9,0,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Herencia,Receptiva,22,9386,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,-0.6755458220183908,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,39C,12,0,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Herencia,Receptiva,22,37118,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,-0.5556920791455267,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,29C,14,1,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Herencia,Receptiva,22,-264072,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,1.4098270593200208,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,34C,17,1,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Herencia,Receptiva,22,9386,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,-0.6755458220183908,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,24C,19,0,#09: doler,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Herencia,Receptiva,22,-5228,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,-0.6783297089878603,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,38C,22,1,#05: gustar,gustar,541858,94346,59408,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Herencia,Receptiva,22,-34938,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,-0.5544825372987822,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,28C,24,0,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Herencia,Receptiva,22,37118,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,-0.5556920791455267,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,33C,27,1,#07: faltar,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Herencia,Receptiva,22,-11415,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,-0.6486642003160237,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,23C,29,1,#07: faltar,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Herencia,Receptiva,22,-11415,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,-0.6486642003160237,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,36C,32,0,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Herencia,Receptiva,22,-264072,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,1.4098270593200208,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,27C,34,0,#01: estar,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Herencia,Receptiva,22,1306223,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,1.973431598347156,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,32C,37,1,#05: gustar,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Herencia,Receptiva,22,-34938,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,-0.5544825372987822,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,22C,39,0,#05: gustar,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Herencia,Receptiva,22,-34938,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,-0.5544825372987822,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,37C,42,0,#01: estar,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,H,Irregular stative with entre,Herencia,Receptiva,22,1306223,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,1.973431598347156,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,26C,44,1,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,F,Irregular stative with durante,Herencia,Receptiva,22,-4995,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,-0.6825822504113128,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,31C,47,1,#09: doler,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Herencia,Receptiva,22,-5228,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,-0.6783297089878603,NA,NA,NA,-0.6829847624437352
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,21C,49,0,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Herencia,Receptiva,22,-95053,0.06982021386588647,0.09311437569039392,0.04603937213460917,NA,-0.4436080847296805,-0.5393850317715609,NA,NA,NA,-0.6829847624437352
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,21C,2,0,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,40,-95053,1.832235143558693,1.8733069665523006,1.7558463993406064,NA,1.2043771707712687,-0.5393850317715609,NA,NA,NA,0.9593443826535617
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,31C,5,0,#09: doler,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,APST,Comprehension,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,40,-5228,1.832235143558693,1.8733069665523006,1.7558463993406064,NA,1.2043771707712687,-0.6783297089878603,NA,NA,NA,0.9593443826535617
