Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Group_No,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Condition,Verb_Condition,FofA,Token_Differential,FofA_Std,AoA_ENG_Std,DELE_Std,Token_Lemma_Std,Token_Differential_Std,Token_Pret_Std,LOR_Std
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,35,45,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,9,-95053,-1.1529991187778372,-0.23809093412600632,0.2387706666896428,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,0.11395957128331254
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,30,47,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,9,3136079,-1.1529991187778372,-0.23809093412600632,0.2387706666896428,1.2157100006780948,2.879308292439894,0.796907968085389,0.11395957128331254
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,40,50,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,9,-4995,-1.1529991187778372,-0.23809093412600632,0.2387706666896428,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,0.11395957128331254
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,21,2,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,26,-95053,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,31,5,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,26,-5228,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,26,7,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,26,-4995,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,37,10,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,26,1306223,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,22,12,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,26,-34938,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,32,15,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,26,-34938,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,27,17,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,26,1306223,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,36,20,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,26,-264072,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,1.3050469314682414,-0.681251222764448,2.342509019534621,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,38,22,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,26,3136079,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,1.2157100006780948,2.879308292439894,0.796907968085389,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,28,24,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,26,37118,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,33,27,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,26,-11415,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,23,29,0,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,26,-11415,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,36,32,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,26,-264072,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,1.3050469314682414,-0.681251222764448,2.342509019534621,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,27,34,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,26,1306223,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,32,37,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,26,-34938,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,22,39,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,26,-34938,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,37,42,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,26,1306223,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,26,44,0,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,26,-4995,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,31,47,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,26,-5228,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,-0.7117341449568393
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,21,49,0,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,26,-95053,0.48193858785821064,-0.23809093412600632,-1.8830707897793062,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,21,2,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,6,-95053,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,31,5,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,6,-5228,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,26,7,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,6,-4995,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,37,10,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,6,1306223,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,22,12,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,6,-34938,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,32,15,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,6,-34938,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,27,17,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,6,1306223,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,36,20,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,6,-264072,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,1.3050469314682414,-0.681251222764448,2.342509019534621,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,23,22,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,6,-11415,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,33,25,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,6,-11415,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,28,27,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,6,37118,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,38,30,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,6,3136079,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,1.2157100006780948,2.879308292439894,0.796907968085389,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,24,32,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,6,-5228,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,34,35,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,6,9386,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,29,37,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,6,-264072,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,1.3050469314682414,-0.681251222764448,2.342509019534621,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,39,40,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,6,37118,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,25,42,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,6,9386,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,35,45,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,6,-95053,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,30,47,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,6,3136079,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,1.2157100006780948,2.879308292439894,0.796907968085389,-0.7117341449568393
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,40,50,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,6,-4995,-1.4415175375959635,-0.23809093412600632,-1.2768303736453208,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,40,2,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,23,-4995,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,30,4,0,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,23,3136079,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,1.2157100006780948,2.879308292439894,0.796907968085389,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,35,7,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,23,-95053,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,25,9,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,23,9386,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,39,12,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,23,37118,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,29,14,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,23,-264072,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,1.3050469314682414,-0.681251222764448,2.342509019534621,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,34,17,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,23,9386,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,24,19,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,23,-5228,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,23,22,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,23,-11415,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,33,25,0,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,23,-11415,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,28,27,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,23,37118,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,38,30,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,23,3136079,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,1.2157100006780948,2.879308292439894,0.796907968085389,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,24,32,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,23,-5228,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,34,35,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,23,9386,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,29,37,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,23,-264072,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,1.3050469314682414,-0.681251222764448,2.342509019534621,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,39,40,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,23,37118,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,25,42,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,23,9386,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,35,45,0,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,23,-95053,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,30,47,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,23,3136079,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,1.2157100006780948,2.879308292439894,0.796907968085389,-0.7117341449568393
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,40,50,0,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,23,-4995,0.19342016904008455,-0.23809093412600632,-1.5799505817123134,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,-0.7117341449568393
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,21,2,0,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,16,-95053,-0.47978947486887635,-0.23809093412600632,-1.2768303736453208,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,-0.7117341449568393
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,31,5,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,16,-5228,-0.47978947486887635,-0.23809093412600632,-1.2768303736453208,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,-0.7117341449568393
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,26,7,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,16,-4995,-0.47978947486887635,-0.23809093412600632,-1.2768303736453208,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,-0.7117341449568393
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,37,10,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,16,1306223,-0.47978947486887635,-0.23809093412600632,-1.2768303736453208,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.7117341449568393
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,22,12,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,16,-34938,-0.47978947486887635,-0.23809093412600632,-1.2768303736453208,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.7117341449568393
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,32,15,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,16,-34938,-0.47978947486887635,-0.23809093412600632,-1.2768303736453208,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.7117341449568393
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,27,17,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,16,1306223,-0.47978947486887635,-0.23809093412600632,-1.2768303736453208,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.7117341449568393
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,36,20,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,16,-264072,-0.47978947486887635,-0.23809093412600632,-1.2768303736453208,1.3050469314682414,-0.681251222764448,2.342509019534621,-0.7117341449568393
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,23,22,0,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,16,-11415,-0.47978947486887635,-0.23809093412600632,-1.2768303736453208,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,-0.7117341449568393
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,33,25,0,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,16,-11415,-0.47978947486887635,-0.23809093412600632,-1.2768303736453208,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,-0.7117341449568393
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,28,27,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,16,37118,-0.47978947486887635,-0.23809093412600632,-1.2768303736453208,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,-0.7117341449568393
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,38,30,0,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,16,3136079,-0.47978947486887635,-0.23809093412600632,-1.2768303736453208,1.2157100006780948,2.879308292439894,0.796907968085389,-0.7117341449568393
