Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,LF_Main,TF_Main,Syntax_Main,VolScore_Main,SubVerb,LF_Sub,Morpheme,Property,Condition,Condition_Exp,Participant,FofA,FofA_Std,LF_Std,TF_Std,LOR_Std,DELE_Std
L2L22,58,Female,L2 Learner,NA,40,9,0,0,38,3,46,22,22,B,27,34,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,44,1.5917357866984685,1.8350736118813393,-1.0016941207826227,-0.5782582724365801,0.8203476123523592
L2L22,58,Female,L2 Learner,NA,40,9,0,0,38,3,46,22,22,B,32,37,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,44,1.5917357866984685,-0.7373365597838423,0.9971819851034218,-0.5782582724365801,0.8203476123523592
L2L22,58,Female,L2 Learner,NA,40,9,0,0,38,3,46,22,22,B,22,39,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,44,1.5917357866984685,-0.7373365597838423,0.9971819851034218,-0.5782582724365801,0.8203476123523592
L2L22,58,Female,L2 Learner,NA,40,9,0,0,38,3,46,22,22,B,36,42,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,44,1.5917357866984685,1.287759754902521,-1.0016941207826227,-0.5782582724365801,0.8203476123523592
L2L22,58,Female,L2 Learner,NA,40,9,0,0,38,3,46,22,22,B,26,44,0,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,44,1.5917357866984685,1.197937185064565,-1.0016941207826227,-0.5782582724365801,0.8203476123523592
L2L22,58,Female,L2 Learner,NA,40,9,0,0,38,3,46,22,22,B,31,47,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,44,1.5917357866984685,-0.6197725433321867,0.9971819851034218,-0.5782582724365801,0.8203476123523592
L2L22,58,Female,L2 Learner,NA,40,9,0,0,38,3,46,22,22,B,21,49,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,44,1.5917357866984685,-0.7400399800176173,0.9971819851034218,-0.5782582724365801,0.8203476123523592
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,21,2,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,13,-1.034322305412304,-0.7400399800176173,0.9971819851034218,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,31,5,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,13,-1.034322305412304,-0.6197725433321867,0.9971819851034218,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,26,7,0,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,13,-1.034322305412304,1.197937185064565,-1.0016941207826227,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,38,10,0,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,13,-1.034322305412304,-0.7441696040487679,-1.0016941207826227,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,22,12,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,13,-1.034322305412304,-0.7373365597838423,0.9971819851034218,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,32,15,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,13,-1.034322305412304,-0.7373365597838423,0.9971819851034218,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,27,17,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,13,-1.034322305412304,1.8350736118813393,-1.0016941207826227,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,37,20,0,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,13,-1.034322305412304,1.287759754902521,-1.0016941207826227,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,23,22,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,13,-1.034322305412304,-0.6051114229744164,0.9971819851034218,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,33,25,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,13,-1.034322305412304,-0.7112319367068807,0.9971819851034218,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,28,27,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,13,-1.034322305412304,-0.7441696040487679,-1.0016941207826227,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,38,30,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,13,-1.034322305412304,-0.6209471240310251,-1.0016941207826227,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,24,32,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,13,-1.034322305412304,-0.6197725433321867,0.9971819851034218,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,34,35,0,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,13,-1.034322305412304,-0.6051114229744164,0.9971819851034218,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,29,37,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,13,-1.034322305412304,1.287759754902521,-1.0016941207826227,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,39,40,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,13,-1.034322305412304,1.8350736118813393,-1.0016941207826227,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,25,42,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,13,-1.034322305412304,-0.7112319367068807,0.9971819851034218,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,35,45,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,13,-1.034322305412304,-0.7400399800176173,0.9971819851034218,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,30,47,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,13,-1.034322305412304,-0.6209471240310251,-1.0016941207826227,-0.5782582724365801,-1.564074567742437
L2L23,25,Female,L2 Learner,NA,19,12,0,0,27,0,29,7,6,A,40,50,0,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,13,-1.034322305412304,1.197937185064565,-1.0016941207826227,-0.5782582724365801,-1.564074567742437
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,40,2,0,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6107645486202439,1.197937185064565,-1.0016941207826227,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,30,4,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6107645486202439,-0.6209471240310251,-1.0016941207826227,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,35,7,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6107645486202439,-0.7400399800176173,0.9971819851034218,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,25,9,0,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6107645486202439,-0.7112319367068807,0.9971819851034218,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,39,12,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6107645486202439,1.8350736118813393,-1.0016941207826227,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,29,14,0,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6107645486202439,1.287759754902521,-1.0016941207826227,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,34,17,0,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6107645486202439,-0.6051114229744164,0.9971819851034218,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,24,19,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6107645486202439,-0.6197725433321867,0.9971819851034218,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,38,22,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6107645486202439,-0.6209471240310251,-1.0016941207826227,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,28,24,0,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6107645486202439,-0.7441696040487679,-1.0016941207826227,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,33,27,0,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6107645486202439,-0.7112319367068807,0.9971819851034218,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,23,29,0,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6107645486202439,-0.6051114229744164,0.9971819851034218,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,37,32,0,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6107645486202439,1.287759754902521,-1.0016941207826227,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,27,34,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6107645486202439,1.8350736118813393,-1.0016941207826227,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,32,37,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6107645486202439,-0.7373365597838423,0.9971819851034218,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,22,39,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6107645486202439,-0.7373365597838423,0.9971819851034218,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,36,42,0,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6107645486202439,1.287759754902521,-1.0016941207826227,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,26,44,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6107645486202439,1.197937185064565,-1.0016941207826227,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,31,47,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6107645486202439,-0.6197725433321867,0.9971819851034218,-0.5078459675402587,0.8203476123523592
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,21,49,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6107645486202439,-0.7400399800176173,0.9971819851034218,-0.5078459675402587,0.8203476123523592
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,21,2,1,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,10,-1.2884569594875401,-0.7400399800176173,0.9971819851034218,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,31,5,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,10,-1.2884569594875401,-0.6197725433321867,0.9971819851034218,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,26,7,0,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,10,-1.2884569594875401,1.197937185064565,-1.0016941207826227,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,38,10,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,10,-1.2884569594875401,-0.7441696040487679,-1.0016941207826227,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,22,12,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,10,-1.2884569594875401,-0.7373365597838423,0.9971819851034218,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,32,15,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,10,-1.2884569594875401,-0.7373365597838423,0.9971819851034218,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,27,17,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,10,-1.2884569594875401,1.8350736118813393,-1.0016941207826227,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,37,20,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,10,-1.2884569594875401,1.287759754902521,-1.0016941207826227,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,23,22,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,10,-1.2884569594875401,-0.6051114229744164,0.9971819851034218,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,33,25,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,10,-1.2884569594875401,-0.7112319367068807,0.9971819851034218,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,28,27,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,10,-1.2884569594875401,-0.7441696040487679,-1.0016941207826227,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,38,30,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,10,-1.2884569594875401,-0.6209471240310251,-1.0016941207826227,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,24,32,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,10,-1.2884569594875401,-0.6197725433321867,0.9971819851034218,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,34,35,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,10,-1.2884569594875401,-0.6051114229744164,0.9971819851034218,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,29,37,0,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,10,-1.2884569594875401,1.287759754902521,-1.0016941207826227,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,39,40,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,10,-1.2884569594875401,1.8350736118813393,-1.0016941207826227,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,25,42,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,10,-1.2884569594875401,-0.7112319367068807,0.9971819851034218,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,35,45,1,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,10,-1.2884569594875401,-0.7400399800176173,0.9971819851034218,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,30,47,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,10,-1.2884569594875401,-0.6209471240310251,-1.0016941207826227,-0.5469952090626133,-0.7225137982972148
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,40,50,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,10,-1.2884569594875401,1.197937185064565,-1.0016941207826227,-0.5469952090626133,-0.7225137982972148
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,21,2,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6107645486202439,-0.7400399800176173,0.9971819851034218,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,31,5,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6107645486202439,-0.6197725433321867,0.9971819851034218,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,26,7,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6107645486202439,1.197937185064565,-1.0016941207826227,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,38,10,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6107645486202439,-0.7441696040487679,-1.0016941207826227,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,22,12,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6107645486202439,-0.7373365597838423,0.9971819851034218,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,32,15,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6107645486202439,-0.7373365597838423,0.9971819851034218,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,27,17,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6107645486202439,1.8350736118813393,-1.0016941207826227,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,37,20,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6107645486202439,1.287759754902521,-1.0016941207826227,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,23,22,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6107645486202439,-0.6051114229744164,0.9971819851034218,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,33,25,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6107645486202439,-0.7112319367068807,0.9971819851034218,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,28,27,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6107645486202439,-0.7441696040487679,-1.0016941207826227,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,38,30,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6107645486202439,-0.6209471240310251,-1.0016941207826227,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,24,32,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6107645486202439,-0.6197725433321867,0.9971819851034218,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,34,35,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6107645486202439,-0.6051114229744164,0.9971819851034218,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,29,37,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6107645486202439,1.287759754902521,-1.0016941207826227,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,39,40,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6107645486202439,1.8350736118813393,-1.0016941207826227,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,25,42,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6107645486202439,-0.7112319367068807,0.9971819851034218,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,35,45,1,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6107645486202439,-0.7400399800176173,0.9971819851034218,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,30,47,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6107645486202439,-0.6209471240310251,-1.0016941207826227,-0.46935390753026957,1.2411279970749702
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,40,50,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6107645486202439,1.197937185064565,-1.0016941207826227,-0.46935390753026957,1.2411279970749702
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,40,2,0,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,46,1.7611588894152925,1.197937185064565,-1.0016941207826227,-0.4843751992414848,-0.30173341357460376
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,30,4,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,46,1.7611588894152925,-0.6209471240310251,-1.0016941207826227,-0.4843751992414848,-0.30173341357460376
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,35,7,1,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,46,1.7611588894152925,-0.7400399800176173,0.9971819851034218,-0.4843751992414848,-0.30173341357460376
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,25,9,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,46,1.7611588894152925,-0.7112319367068807,0.9971819851034218,-0.4843751992414848,-0.30173341357460376
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,39,12,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,46,1.7611588894152925,1.8350736118813393,-1.0016941207826227,-0.4843751992414848,-0.30173341357460376
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,29,14,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,46,1.7611588894152925,1.287759754902521,-1.0016941207826227,-0.4843751992414848,-0.30173341357460376
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,34,17,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,46,1.7611588894152925,-0.6051114229744164,0.9971819851034218,-0.4843751992414848,-0.30173341357460376
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,24,19,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,46,1.7611588894152925,-0.6197725433321867,0.9971819851034218,-0.4843751992414848,-0.30173341357460376
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,38,22,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,46,1.7611588894152925,-0.6209471240310251,-1.0016941207826227,-0.4843751992414848,-0.30173341357460376
