Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Group_No,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Condition,Verb_Condition
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,8,26,0,permitir,935997,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,18,28,1,sugerir,88224,,,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,4,31,0,querer,1263949,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,14,33,1,conseguir,129144,,,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,9,36,1,necesitar,593469,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,19,38,1,ordenar,65158,,,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,5,41,1,esperar,1409514,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,15,43,1,desear,148807,,,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,10,46,1,pedir,432187,,,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,20,48,1,valorar,113028,,,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,1,1,0,permitir,935997,,,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,11,3,0,sugerir,88224,,,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,6,6,0,querer,1263949,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,16,8,0,desear,148807,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,2,11,1,pedir,432187,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,12,13,0,ordenar,65158,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,7,16,1,esperar,1409514,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,17,18,1,conseguir,129144,,,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,18,23,1,sugerir,88224,,,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,8,25,1,permitir,935997,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,13,28,0,valorar,113028,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,3,30,1,necesitar,593469,,,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,17,33,0,conseguir,129144,,,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,7,35,1,esperar,1409514,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,12,38,1,ordenar,65158,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,2,40,1,pedir,432187,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,16,43,1,desear,148807,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,6,45,1,querer,1263949,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,11,48,1,sugerir,88224,,,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F]
L2L15,1,Male,L2 Learner,L2 Learner,15,32,14,0,1,35,1,42,15,15,A,1,50,1,permitir,935997,,,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,20,3,0,valorar,113028,,,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,10,5,1,pedir,432187,,,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,15,8,1,desear,148807,,,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,5,10,1,esperar,1409514,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,19,13,1,ordenar,65158,,,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,9,15,1,necesitar,593469,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,14,18,1,conseguir,129144,,,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,4,20,1,querer,1263949,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,3,21,0,necesitar,593469,,,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,13,23,1,valorar,113028,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,8,26,0,permitir,935997,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,18,28,1,sugerir,88224,,,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,4,31,0,querer,1263949,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,14,33,1,conseguir,129144,,,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,9,36,1,necesitar,593469,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,19,38,1,ordenar,65158,,,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,5,41,1,esperar,1409514,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,15,43,1,desear,148807,,,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,10,46,1,pedir,432187,,,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F]
L2L16,57,Female,L2 Learner,L2 Learner,16,52,12,0,0.416,38,0,40,15,16,A,20,48,1,valorar,113028,,,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,1,1,1,permitir,935997,,,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,11,3,1,sugerir,88224,,,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,6,6,1,querer,1263949,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,16,8,1,desear,148807,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,2,11,0,pedir,432187,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,12,13,0,ordenar,65158,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,7,16,1,esperar,1409514,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,17,18,0,conseguir,129144,,,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,3,21,0,necesitar,593469,,,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,13,23,1,valorar,113028,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,8,26,0,permitir,935997,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,18,28,1,sugerir,88224,,,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,4,31,1,querer,1263949,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,14,33,0,conseguir,129144,,,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,9,36,0,necesitar,593469,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,19,38,1,ordenar,65158,,,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,5,41,1,esperar,1409514,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,15,43,1,desear,148807,,,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,10,46,1,pedir,432187,,,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F]
L2L17,56,Female,L2 Learner,L2 Learner,17,37,14,0,1,29,2,39,5,4,B,20,48,1,valorar,113028,,,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,1,1,1,permitir,935997,,,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,11,3,1,sugerir,88224,,,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,6,6,1,querer,1263949,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,16,8,1,desear,148807,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,2,11,0,pedir,432187,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,12,13,0,ordenar,65158,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,7,16,1,esperar,1409514,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,17,18,0,conseguir,129144,,,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,18,23,1,sugerir,88224,,,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,8,25,1,permitir,935997,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,13,28,1,valorar,113028,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,3,30,1,necesitar,593469,,,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,17,33,1,conseguir,129144,,,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,7,35,1,esperar,1409514,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,12,38,1,ordenar,65158,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,2,40,1,pedir,432187,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,16,43,1,desear,148807,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,6,45,1,querer,1263949,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,11,48,1,sugerir,88224,,,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F]
L2L18,24,Female,L2 Learner,L2 Learner,18,18,6,0,0,21,1,25,14,12,B,1,50,1,permitir,935997,,,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,1,1,1,permitir,935997,,,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,11,3,1,sugerir,88224,,,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,6,6,1,querer,1263949,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,16,8,1,desear,148807,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,2,11,1,pedir,432187,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,12,13,1,ordenar,65158,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,7,16,0,esperar,1409514,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,17,18,0,conseguir,129144,,,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,3,21,0,necesitar,593469,,,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,13,23,1,valorar,113028,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,8,26,0,permitir,935997,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,18,28,1,sugerir,88224,,,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,4,31,1,querer,1263949,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,14,33,0,conseguir,129144,,,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,9,36,0,necesitar,593469,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,19,38,1,ordenar,65158,,,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,5,41,1,esperar,1409514,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,15,43,1,desear,148807,,,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,10,46,1,pedir,432187,,,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F]
L2L19,19,Male,L2 Learner,L2 Learner,19,18,14,0,0,18,0,29,3,3,A,20,48,1,valorar,113028,,,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,20,3,1,valorar,113028,,,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,10,5,0,pedir,432187,,,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,15,8,0,desear,148807,,,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,5,10,1,esperar,1409514,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,19,13,0,ordenar,65158,,,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,9,15,1,necesitar,593469,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,14,18,0,conseguir,129144,,,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,4,20,0,querer,1263949,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,3,21,1,necesitar,593469,,,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,13,23,0,valorar,113028,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,8,26,0,permitir,935997,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,18,28,0,sugerir,88224,,,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,4,31,0,querer,1263949,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,14,33,0,conseguir,129144,,,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,9,36,0,necesitar,593469,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,19,38,1,ordenar,65158,,,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,5,41,0,esperar,1409514,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,15,43,0,desear,148807,,,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,10,46,0,pedir,432187,,,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F]
L2L20,48,Female,L2 Learner,L2 Learner,20,19,11,0,0,33,2,27,11,12,A,20,48,0,valorar,113028,,,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F]
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,1,1,0,permitir,935997,,,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F]
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,11,3,0,sugerir,88224,,,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F]
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,6,6,0,querer,1263949,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F]
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,16,8,0,desear,148807,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F]
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,2,11,0,pedir,432187,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F]
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,12,13,0,ordenar,65158,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F]
L2L21,16,Female,L2 Learner,L2 Learner,21,20,14,0,0,26,1,29,9,7,B,7,16,0,esperar,1409514,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F]
